Datum Zeit,Bautzen PM10
,µg/m³
30-04-16,39
29-04-16,11
28-04-16,8
27-04-16,7
26-04-16,7
25-04-16,9
24-04-16,7
23-04-16,14
22-04-16,16
21-04-16,21
20-04-16,14
19-04-16,15
18-04-16,15
17-04-16,8
16-04-16,9
15-04-16,15
14-04-16,16
13-04-16,15
12-04-16,32
11-04-16,22
10-04-16,10
09-04-16,19
08-04-16,16
07-04-16,12
06-04-16,12
05-04-16,41
04-04-16,29
03-04-16,16
02-04-16,13
01-04-16,10

