Datum Zeit,Brockau PM10
,µg/m³
30-04-16,52
29-04-16,12
28-04-16,9
27-04-16,9
26-04-16,4
25-04-16,6
24-04-16,5
23-04-16,16
22-04-16,21
21-04-16,21
20-04-16,14
19-04-16,18
18-04-16,12
17-04-16,8
16-04-16,4
15-04-16,12
14-04-16,21
13-04-16,9
12-04-16,22
11-04-16,22
10-04-16,19
09-04-16,19
08-04-16,11
07-04-16,7
06-04-16,
05-04-16,22
04-04-16,26
03-04-16,19
02-04-16,13
01-04-16,9

