Datum Zeit,Carlsfeld PM10
,µg/m³
30-04-16,16
29-04-16,8
28-04-16,5
27-04-16,5
26-04-16,3
25-04-16,4
24-04-16,5
23-04-16,10
22-04-16,15
21-04-16,13
20-04-16,9
19-04-16,11
18-04-16,7
17-04-16,2
16-04-16,3
15-04-16,10
14-04-16,13
13-04-16,6
12-04-16,15
11-04-16,11
10-04-16,12
09-04-16,15
08-04-16,8
07-04-16,5
06-04-16,7
05-04-16,19
04-04-16,16
03-04-16,16
02-04-16,11
01-04-16,5

