Datum Zeit,Niesky PM10
,µg/m³
30-04-16,20
29-04-16,8
28-04-16,6
27-04-16,6
26-04-16,5
25-04-16,6
24-04-16,5
23-04-16,10
22-04-16,12
21-04-16,14
20-04-16,9
19-04-16,11
18-04-16,9
17-04-16,5
16-04-16,7
15-04-16,12
14-04-16,11
13-04-16,15
12-04-16,28
11-04-16,15
10-04-16,8
09-04-16,15
08-04-16,8
07-04-16,7
06-04-16,9
05-04-16,31
04-04-16,21
03-04-16,14
02-04-16,13
01-04-16,6

