Datum Zeit,Leipzig-West PM10
,µg/m³
30-04-16,15
29-04-16,12
28-04-16,8
27-04-16,7
26-04-16,5
25-04-16,7
24-04-16,6
23-04-16,12
22-04-16,15
21-04-16,26
20-04-16,17
19-04-16,17
18-04-16,12
17-04-16,11
16-04-16,6
15-04-16,15
14-04-16,27
13-04-16,26
12-04-16,28
11-04-16,23
10-04-16,17
09-04-16,20
08-04-16,11
07-04-16,7
06-04-16,12
05-04-16,35
04-04-16,43
03-04-16,25
02-04-16,16
01-04-16,13

