Datum Zeit,Plauen-Sued PM10
,µg/m³
30-04-16,38
29-04-16,16
28-04-16,9
27-04-16,9
26-04-16,6
25-04-16,9
24-04-16,7
23-04-16,20
22-04-16,25
21-04-16,21
20-04-16,18
19-04-16,21
18-04-16,14
17-04-16,8
16-04-16,10
15-04-16,14
14-04-16,26
13-04-16,23
12-04-16,27
11-04-16,30
10-04-16,19
09-04-16,21
08-04-16,20
07-04-16,13
06-04-16,14
05-04-16,28
04-04-16,34
03-04-16,25
02-04-16,18
01-04-16,14

