Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-04-16,22
29-04-16,12
28-04-16,7
27-04-16,6
26-04-16,5
25-04-16,7
24-04-16,6
23-04-16,15
22-04-16,16
21-04-16,26
20-04-16,15
19-04-16,17
18-04-16,15
17-04-16,11
16-04-16,8
15-04-16,14
14-04-16,23
13-04-16,14
12-04-16,31
11-04-16,23
10-04-16,11
09-04-16,19
08-04-16,14
07-04-16,9
06-04-16,11
05-04-16,40
04-04-16,33
03-04-16,19
02-04-16,14
01-04-16,11

