Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-04-16,58
29-04-16,13
28-04-16,11
27-04-16,9
26-04-16,5
25-04-16,8
24-04-16,7
23-04-16,21
22-04-16,23
21-04-16,22
20-04-16,18
19-04-16,20
18-04-16,16
17-04-16,13
16-04-16,7
15-04-16,16
14-04-16,30
13-04-16,17
12-04-16,26
11-04-16,31
10-04-16,20
09-04-16,23
08-04-16,18
07-04-16,12
06-04-16,14
05-04-16,31
04-04-16,35
03-04-16,29
02-04-16,22
01-04-16,15

