Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-16,40
29-04-16,16
28-04-16,11
27-04-16,9
26-04-16,8
25-04-16,12
24-04-16,8
23-04-16,13
22-04-16,17
21-04-16,21
20-04-16,15
19-04-16,18
18-04-16,14
17-04-16,10
16-04-16,9
15-04-16,15
14-04-16,16
13-04-16,26
12-04-16,37
11-04-16,28
10-04-16,12
09-04-16,28
08-04-16,18
07-04-16,16
06-04-16,16
05-04-16,42
04-04-16,38
03-04-16,20
02-04-16,19
01-04-16,11

