Datum Zeit,Collmberg PM10
,µg/m³
30-04-16,19
29-04-16,8
28-04-16,7
27-04-16,6
26-04-16,4
25-04-16,6
24-04-16,5
23-04-16,12
22-04-16,12
21-04-16,25
20-04-16,14
19-04-16,17
18-04-16,11
17-04-16,9
16-04-16,5
15-04-16,12
14-04-16,28
13-04-16,20
12-04-16,29
11-04-16,21
10-04-16,15
09-04-16,16
08-04-16,9
07-04-16,6
06-04-16,11
05-04-16,40
04-04-16,38
03-04-16,20
02-04-16,17
01-04-16,10

