Datum Zeit,Collmberg O3
,µg/m³
01-03-07 00:00,71
28-02-07 23:00,70
28-02-07 22:00,69
28-02-07 21:00,59
28-02-07 20:00,62
28-02-07 19:00,69
28-02-07 18:00,67
28-02-07 17:00,70
28-02-07 16:00,71
28-02-07 15:00,71
28-02-07 14:00,63
28-02-07 13:00,51
28-02-07 12:00,57
28-02-07 11:00,47
28-02-07 10:00,46
28-02-07 09:00,44
28-02-07 08:00,43
28-02-07 07:00,43
28-02-07 06:00,43
28-02-07 05:00,43
28-02-07 04:00,46
28-02-07 03:00,49
28-02-07 02:00,50
28-02-07 01:00,46
28-02-07 00:00,48
27-02-07 23:00,60
27-02-07 22:00,57
27-02-07 21:00,52
27-02-07 20:00,54
27-02-07 19:00,53
27-02-07 18:00,63
27-02-07 17:00,69
27-02-07 16:00,75
27-02-07 15:00,75
27-02-07 14:00,70
27-02-07 13:00,63
27-02-07 12:00,55
27-02-07 11:00,50
27-02-07 10:00,45
27-02-07 09:00,38
27-02-07 08:00,44
27-02-07 07:00,49
27-02-07 06:00,52
27-02-07 05:00,52
27-02-07 04:00,51
27-02-07 03:00,48
27-02-07 02:00,47
27-02-07 01:00,47
27-02-07 00:00,47
26-02-07 23:00,45
26-02-07 22:00,46
26-02-07 21:00,49
26-02-07 20:00,55
26-02-07 19:00,55
26-02-07 18:00,53
26-02-07 17:00,43
26-02-07 16:00,43
26-02-07 15:00,49
26-02-07 14:00,51
26-02-07 13:00,50
26-02-07 12:00,46
26-02-07 11:00,46
26-02-07 10:00,51
26-02-07 09:00,55
26-02-07 08:00,56
26-02-07 07:00,56
26-02-07 06:00,58
26-02-07 05:00,59
26-02-07 04:00,62
26-02-07 03:00,63
26-02-07 02:00,63
26-02-07 01:00,65
26-02-07 00:00,67
25-02-07 23:00,66
25-02-07 22:00,68
25-02-07 21:00,71
25-02-07 20:00,73
25-02-07 19:00,78
25-02-07 18:00,69
25-02-07 17:00,75
25-02-07 16:00,54
25-02-07 15:00,49
25-02-07 14:00,53
25-02-07 13:00,48
25-02-07 12:00,47
25-02-07 11:00,49
25-02-07 10:00,45
25-02-07 09:00,46
25-02-07 08:00,50
25-02-07 07:00,55
25-02-07 06:00,54
25-02-07 05:00,52
25-02-07 04:00,49
25-02-07 03:00,45
25-02-07 02:00,44
25-02-07 01:00,44
25-02-07 00:00,41
24-02-07 23:00,41
24-02-07 22:00,42
24-02-07 21:00,39
24-02-07 20:00,39
24-02-07 19:00,41
24-02-07 18:00,41
24-02-07 17:00,41
24-02-07 16:00,48
24-02-07 15:00,58
24-02-07 14:00,59
