Datum Zeit,Zittau-Ost PM10
,µg/m³
28-02-07,7
27-02-07,9
26-02-07,29
25-02-07,39
24-02-07,41
23-02-07,69
22-02-07,37
21-02-07,72
20-02-07,67
19-02-07,38
18-02-07,17
17-02-07,32
16-02-07,27
15-02-07,10
14-02-07,17
13-02-07,8
12-02-07,14
11-02-07,47
10-02-07,56
09-02-07,17
08-02-07,24
07-02-07,26
06-02-07,34
05-02-07,18
04-02-07,10
03-02-07,13
02-02-07,24
01-02-07,24

