Datum Zeit,Dresden-Nord PM10
,µg/m³
28-02-07,13
27-02-07,14
26-02-07,28
25-02-07,42
24-02-07,49
23-02-07,42
22-02-07,44
21-02-07,77
20-02-07,55
19-02-07,46
18-02-07,25
17-02-07,23
16-02-07,24
15-02-07,15
14-02-07,25
13-02-07,12
12-02-07,18
11-02-07,42
10-02-07,44
09-02-07,22
08-02-07,28
07-02-07,33
06-02-07,38
05-02-07,32
04-02-07,18
03-02-07,21
02-02-07,30
01-02-07,28

