Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
28-02-07,6.54
27-02-07,
26-02-07,8.63
25-02-07,
24-02-07,40.99
23-02-07,
22-02-07,27.53
21-02-07,
20-02-07,46.96
19-02-07,
18-02-07,27.74
17-02-07,
16-02-07,18.18
15-02-07,
14-02-07,12.97
13-02-07,
12-02-07,7.10
11-02-07,
10-02-07,36.74
09-02-07,
08-02-07,25.85
07-02-07,
06-02-07,21.21
05-02-07,
04-02-07,8.77
03-02-07,
02-02-07,16.25
01-02-07,

