Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
28-02-07,9.13
27-02-07,
26-02-07,21.09
25-02-07,
24-02-07,39.90
23-02-07,
22-02-07,32.74
21-02-07,
20-02-07,50.49
19-02-07,
18-02-07,20.67
17-02-07,
16-02-07,20.71
15-02-07,
14-02-07,16.92
13-02-07,
12-02-07,13.06
11-02-07,
10-02-07,39.01
09-02-07,
08-02-07,23.01
07-02-07,
06-02-07,24.07
05-02-07,
04-02-07,9.19
03-02-07,
02-02-07,19.77
01-02-07,

