Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-03-07 00:00,78
28-02-07 23:00,79
28-02-07 22:00,79
28-02-07 21:00,80
28-02-07 20:00,74
28-02-07 19:00,70
28-02-07 18:00,66
28-02-07 17:00,68
28-02-07 16:00,68
28-02-07 15:00,61
28-02-07 14:00,65
28-02-07 13:00,62
28-02-07 12:00,63
28-02-07 11:00,57
28-02-07 10:00,57
28-02-07 09:00,51
28-02-07 08:00,42
28-02-07 07:00,51
28-02-07 06:00,51
28-02-07 05:00,52
28-02-07 04:00,52
28-02-07 03:00,51
28-02-07 02:00,53
28-02-07 01:00,48
28-02-07 00:00,46
27-02-07 23:00,32
27-02-07 22:00,38
27-02-07 21:00,44
27-02-07 20:00,44
27-02-07 19:00,39
27-02-07 18:00,38
27-02-07 17:00,55
27-02-07 16:00,55
27-02-07 15:00,65
27-02-07 14:00,52
27-02-07 13:00,48
27-02-07 12:00,50
27-02-07 11:00,48
27-02-07 10:00,48
27-02-07 09:00,53
27-02-07 08:00,49
27-02-07 07:00,43
27-02-07 06:00,44
27-02-07 05:00,49
27-02-07 04:00,50
27-02-07 03:00,54
27-02-07 02:00,57
27-02-07 01:00,59
27-02-07 00:00,59
26-02-07 23:00,57
26-02-07 22:00,56
26-02-07 21:00,54
26-02-07 20:00,53
26-02-07 19:00,36
26-02-07 18:00,27
26-02-07 17:00,38
26-02-07 16:00,40
26-02-07 15:00,51
26-02-07 14:00,58
26-02-07 13:00,60
26-02-07 12:00,56
26-02-07 11:00,49
26-02-07 10:00,49
26-02-07 09:00,47
26-02-07 08:00,47
26-02-07 07:00,40
26-02-07 06:00,43
26-02-07 05:00,54
26-02-07 04:00,57
26-02-07 03:00,47
26-02-07 02:00,51
26-02-07 01:00,57
26-02-07 00:00,44
25-02-07 23:00,40
25-02-07 22:00,59
25-02-07 21:00,59
25-02-07 20:00,67
25-02-07 19:00,70
25-02-07 18:00,75
25-02-07 17:00,58
25-02-07 16:00,65
25-02-07 15:00,72
25-02-07 14:00,59
25-02-07 13:00,53
25-02-07 12:00,40
25-02-07 11:00,45
25-02-07 10:00,40
25-02-07 09:00,45
25-02-07 08:00,43
25-02-07 07:00,42
25-02-07 06:00,48
25-02-07 05:00,45
25-02-07 04:00,44
25-02-07 03:00,52
25-02-07 02:00,41
25-02-07 01:00,35
25-02-07 00:00,34
24-02-07 23:00,40
24-02-07 22:00,44
24-02-07 21:00,45
24-02-07 20:00,46
24-02-07 19:00,47
24-02-07 18:00,42
24-02-07 17:00,41
24-02-07 16:00,41
24-02-07 15:00,42
24-02-07 14:00,32
24-02-07 13:00,23
24-02-07 12:00,25
24-02-07 11:00,19
24-02-07 10:00,22
24-02-07 09:00,26
24-02-07 08:00,19
24-02-07 07:00,6
24-02-07 06:00,3
24-02-07 05:00,3
24-02-07 04:00,4
24-02-07 03:00,4
24-02-07 02:00,3
24-02-07 01:00,3
24-02-07 00:00,3
23-02-07 23:00,3
23-02-07 22:00,7
23-02-07 21:00,13
23-02-07 20:00,13
23-02-07 19:00,4
23-02-07 18:00,27
23-02-07 17:00,46
23-02-07 16:00,47
23-02-07 15:00,51
23-02-07 14:00,52
23-02-07 13:00,42
23-02-07 12:00,25
23-02-07 11:00,13
23-02-07 10:00,15
23-02-07 09:00,18
23-02-07 08:00,10
23-02-07 07:00,11
23-02-07 06:00,6
23-02-07 05:00,19
23-02-07 04:00,26
23-02-07 03:00,33
23-02-07 02:00,25
23-02-07 01:00,16
23-02-07 00:00,16
22-02-07 23:00,16
22-02-07 22:00,22
22-02-07 21:00,13
22-02-07 20:00,5
22-02-07 19:00,6
22-02-07 18:00,21
22-02-07 17:00,58
22-02-07 16:00,61
22-02-07 15:00,68
22-02-07 14:00,70
22-02-07 13:00,63
22-02-07 12:00,68
22-02-07 11:00,59
22-02-07 10:00,53
22-02-07 09:00,39
22-02-07 08:00,32
22-02-07 07:00,24
22-02-07 06:00,14
22-02-07 05:00,38
22-02-07 04:00,63
22-02-07 03:00,58
22-02-07 02:00,38
22-02-07 01:00,9
22-02-07 00:00,16
21-02-07 23:00,12
21-02-07 22:00,15
21-02-07 21:00,16
21-02-07 20:00,22
21-02-07 19:00,18
21-02-07 18:00,21
21-02-07 17:00,47
21-02-07 16:00,71
21-02-07 15:00,80
21-02-07 14:00,59
21-02-07 13:00,45
21-02-07 12:00,39
21-02-07 11:00,25
21-02-07 10:00,11
21-02-07 09:00,6
21-02-07 08:00,4
21-02-07 07:00,2
21-02-07 06:00,2
21-02-07 05:00,2
21-02-07 04:00,2
21-02-07 03:00,2
21-02-07 02:00,2
21-02-07 01:00,2
21-02-07 00:00,3
20-02-07 23:00,3
20-02-07 22:00,3
20-02-07 21:00,4
20-02-07 20:00,5
20-02-07 19:00,5
20-02-07 18:00,10
20-02-07 17:00,23
20-02-07 16:00,37
20-02-07 15:00,43
20-02-07 14:00,40
20-02-07 13:00,35
20-02-07 12:00,24
20-02-07 11:00,15
20-02-07 10:00,6
20-02-07 09:00,4
20-02-07 08:00,4
20-02-07 07:00,3
20-02-07 06:00,6
20-02-07 05:00,11
20-02-07 04:00,9
20-02-07 03:00,14
20-02-07 02:00,17
20-02-07 01:00,17
20-02-07 00:00,14
19-02-07 23:00,17
19-02-07 22:00,18
19-02-07 21:00,14
19-02-07 20:00,15
19-02-07 19:00,10
19-02-07 18:00,21
19-02-07 17:00,25
19-02-07 16:00,29
19-02-07 15:00,34
19-02-07 14:00,36
19-02-07 13:00,35
19-02-07 12:00,28
19-02-07 11:00,32
19-02-07 10:00,27
19-02-07 09:00,25
19-02-07 08:00,20
19-02-07 07:00,16
19-02-07 06:00,11
19-02-07 05:00,2
19-02-07 04:00,4
19-02-07 03:00,12
19-02-07 02:00,22
19-02-07 01:00,22
19-02-07 00:00,15
18-02-07 23:00,14
18-02-07 22:00,16
18-02-07 21:00,20
18-02-07 20:00,19
18-02-07 19:00,25
18-02-07 18:00,48
18-02-07 17:00,56
18-02-07 16:00,62
18-02-07 15:00,59
18-02-07 14:00,55
18-02-07 13:00,42
18-02-07 12:00,36
18-02-07 11:00,42
18-02-07 10:00,33
18-02-07 09:00,34
18-02-07 08:00,23
18-02-07 07:00,29
