Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
28-02-07,15
27-02-07,15
26-02-07,31
25-02-07,43
24-02-07,51
23-02-07,38
22-02-07,50
21-02-07,81
20-02-07,74
19-02-07,53
18-02-07,26
17-02-07,24
16-02-07,30
15-02-07,14
14-02-07,30
13-02-07,12
12-02-07,23
11-02-07,46
10-02-07,50
09-02-07,25
08-02-07,36
07-02-07,37
06-02-07,42
05-02-07,32
04-02-07,16
03-02-07,19
02-02-07,35
01-02-07,26

