Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-03-03,16:00,,7,15,,,
2017-03-03,17:00,,7,20,,,
2017-03-03,18:00,,8,25,,,
2017-03-03,19:00,,7,29,,,
2017-03-03,20:00,,6,27,,,
2017-03-03,21:00,,5,26,,,
2017-03-03,22:00,,7,36,,,
2017-03-03,23:00,,24,50,,,
2017-03-04,,,,,,23,
2017-03-04,00:00,,24,56,,,
2017-03-04,01:00,,28,51,,,
2017-03-04,02:00,,21,49,,,
2017-03-04,03:00,,19,42,,,
2017-03-04,04:00,,12,37,,,
2017-03-04,05:00,,17,33,,,
2017-03-04,06:00,,21,32,,,
2017-03-04,07:00,,39,34,,,
2017-03-04,08:00,,43,39,,,
2017-03-04,09:00,,47,40,,,
2017-03-04,10:00,,19,30,,,
2017-03-04,11:00,,7,20,,,
2017-03-04,12:00,,4,14,,,
2017-03-04,13:00,,3,11,,,
2017-03-04,14:00,,4,9,,,
2017-03-04,15:00,,2,8,,,
2017-03-04,16:00,,3,11,,,
2017-03-04,17:00,,2,17,,,
2017-03-04,18:00,,2,18,,,
2017-03-04,19:00,,7,31,,,
2017-03-04,20:00,,11,42,,,
2017-03-04,21:00,,4,31,,,
2017-03-04,22:00,,12,50,,,
2017-03-04,23:00,,10,38,,,
2017-03-05,,,,,,7,
2017-03-05,00:00,,2,16,,,
2017-03-05,01:00,,1,10,,,
2017-03-05,02:00,,1,8,,,
2017-03-05,03:00,,1,5,,,
2017-03-05,04:00,,1,4,,,
2017-03-05,05:00,,1,5,,,
2017-03-05,06:00,,1,4,,,
2017-03-05,07:00,,1,4,,,
2017-03-05,08:00,,1,2,,,
2017-03-05,09:00,,1,4,,,
2017-03-05,10:00,,2,6,,,
2017-03-05,11:00,,2,5,,,
2017-03-05,12:00,,2,3,,,
2017-03-05,13:00,,2,5,,,
2017-03-05,14:00,,1,4,,,
2017-03-05,15:00,,2,4,,,
2017-03-05,16:00,,2,6,,,
2017-03-05,17:00,,2,7,,,
2017-03-05,18:00,,2,11,,,
2017-03-05,19:00,,3,17,,,
2017-03-05,20:00,,2,18,,,
2017-03-05,21:00,,5,25,,,
2017-03-05,22:00,,8,36,,,
2017-03-05,23:00,,3,19,,,
2017-03-06,,,,,,6,
2017-03-06,00:00,,1,10,,,
2017-03-06,01:00,,1,6,,,
2017-03-06,02:00,,1,6,,,
2017-03-06,03:00,,1,5,,,
2017-03-06,04:00,,1,7,,,
2017-03-06,05:00,,1,8,,,
2017-03-06,06:00,,3,9,,,
2017-03-06,07:00,,10,15,,,
2017-03-06,08:00,,19,28,,,
2017-03-06,09:00,,13,25,,,
2017-03-06,10:00,,19,32,,,
2017-03-06,11:00,,10,21,,,
2017-03-06,12:00,,11,16,,,
2017-03-06,13:00,,11,18,,,
2017-03-06,14:00,,12,18,,,
2017-03-06,15:00,,11,16,,,
2017-03-06,16:00,,13,21,,,
2017-03-06,17:00,,11,22,,,
2017-03-06,18:00,,14,28,,,
2017-03-06,19:00,,14,38,,,
2017-03-06,20:00,,11,36,,,
2017-03-06,21:00,,5,22,,,
2017-03-06,22:00,,2,12,,,
2017-03-06,23:00,,3,15,,,
2017-03-07,,,,,,12,
2017-03-07,00:00,,1,10,,,
2017-03-07,01:00,,1,12,,,
2017-03-07,02:00,,2,13,,,
2017-03-07,03:00,,1,10,,,
2017-03-07,04:00,,1,11,,,
2017-03-07,05:00,,1,16,,,
2017-03-07,06:00,,6,19,,,
2017-03-07,07:00,,18,30,,,
2017-03-07,08:00,,17,24,,,
2017-03-07,09:00,,10,18,,,
2017-03-07,10:00,,17,22,,,
2017-03-07,11:00,,16,23,,,
2017-03-07,12:00,,16,24,,,
2017-03-07,13:00,,17,24,,,
2017-03-07,14:00,,15,20,,,
2017-03-07,15:00,,21,26,,,
2017-03-07,16:00,,32,31,,,
2017-03-07,17:00,,8,24,,,
2017-03-07,18:00,,6,32,,,
2017-03-07,19:00,,6,39,,,
2017-03-07,20:00,,6,32,,,
2017-03-07,21:00,,4,24,,,
2017-03-07,22:00,,11,35,,,
2017-03-07,23:00,,18,37,,,
2017-03-08,,,,,,18,
2017-03-08,00:00,,18,35,,,
2017-03-08,01:00,,4,28,,,
2017-03-08,02:00,,1,14,,,
2017-03-08,03:00,,1,14,,,
2017-03-08,04:00,,1,12,,,
2017-03-08,05:00,,2,15,,,
2017-03-08,06:00,,6,19,,,
2017-03-08,07:00,,25,34,,,
2017-03-08,08:00,,58,53,,,
2017-03-08,09:00,,16,26,,,
2017-03-08,10:00,,12,18,,,
2017-03-08,11:00,,11,16,,,
2017-03-08,12:00,,9,15,,,
2017-03-08,13:00,,7,14,,,
2017-03-08,14:00,,10,17,,,
2017-03-08,15:00,,11,18,,,
2017-03-08,16:00,,12,22,,,
2017-03-08,17:00,,10,21,,,
2017-03-08,18:00,,7,19,,,
2017-03-08,19:00,,4,18,,,
2017-03-08,20:00,,2,13,,,
2017-03-08,21:00,,1,12,,,
2017-03-08,22:00,,2,15,,,
2017-03-08,23:00,,1,12,,,
2017-03-09,,,,,,10,
2017-03-09,00:00,,1,9,,,
2017-03-09,01:00,,1,12,,,
2017-03-09,02:00,,1,9,,,
2017-03-09,03:00,,1,7,,,
2017-03-09,04:00,,1,9,,,
2017-03-09,05:00,,1,11,,,
2017-03-09,06:00,,13,20,,,
2017-03-09,07:00,,24,31,,,
2017-03-09,08:00,,34,37,,,
2017-03-09,09:00,,24,28,,,
2017-03-09,10:00,,17,21,,,
2017-03-09,11:00,,13,17,,,
2017-03-09,12:00,,10,14,,,
2017-03-09,13:00,,11,13,,,
2017-03-09,14:00,,11,16,,,
2017-03-09,15:00,,12,19,,,
2017-03-09,16:00,,19,22,,,
2017-03-09,17:00,,15,24,,,
2017-03-09,18:00,,9,22,,,
2017-03-09,19:00,,8,24,,,
2017-03-09,20:00,,5,18,,,
2017-03-09,21:00,,4,16,,,
2017-03-09,22:00,,2,11,,,
2017-03-09,23:00,,2,10,,,
2017-03-10,,,,,,13,
2017-03-10,00:00,,1,6,,,
2017-03-10,01:00,,1,5,,,
2017-03-10,02:00,,1,5,,,
2017-03-10,03:00,,1,4,,,
2017-03-10,04:00,,1,4,,,
2017-03-10,05:00,,1,5,,,
2017-03-10,06:00,,5,9,,,
2017-03-10,07:00,,8,14,,,
2017-03-10,08:00,,11,20,,,
2017-03-10,09:00,,11,20,,,
2017-03-10,10:00,,12,19,,,
2017-03-10,11:00,,12,24,,,
2017-03-10,12:00,,12,18,,,
2017-03-10,13:00,,11,16,,,
2017-03-10,14:00,,12,16,,,
2017-03-10,15:00,,12,15,,,
2017-03-10,16:00,,10,17,,,
2017-03-10,17:00,,11,19,,,
2017-03-10,18:00,,12,24,,,
2017-03-10,19:00,,18,36,,,
2017-03-10,20:00,,20,47,,,
2017-03-10,21:00,,19,51,,,
2017-03-10,22:00,,22,50,,,
2017-03-10,23:00,,12,36,,,
2017-03-11,00:00,,10,40,,,
2017-03-11,01:00,,11,41,,,
2017-03-11,02:00,,8,39,,,
2017-03-11,03:00,,12,35,,,
2017-03-11,04:00,,20,35,,,
2017-03-11,05:00,,8,32,,,
2017-03-11,06:00,,4,29,,,
2017-03-11,07:00,,12,29,,,
2017-03-11,08:00,,17,27,,,
2017-03-11,09:00,,24,28,,,
2017-03-11,10:00,,29,27,,,
2017-03-11,11:00,,19,24,,,
