Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-03-01,,,,,,7,,
2017-03-01,01:00,,1,6,,,,
2017-03-01,02:00,,1,7,,,,
2017-03-01,03:00,,1,8,,,,
2017-03-01,04:00,,1,9,,,,
2017-03-01,05:00,,2,11,,,,
2017-03-01,06:00,,3,12,,,,
2017-03-01,07:00,,5,15,,,,
2017-03-01,08:00,,9,23,,,,
2017-03-01,09:00,,9,19,,,,
2017-03-01,10:00,,8,14,,,,
2017-03-01,11:00,,7,12,,,,
2017-03-01,12:00,,10,16,,,,
2017-03-01,13:00,,8,14,,,,
2017-03-01,14:00,,8,13,,,,
2017-03-01,15:00,,10,17,,,,
2017-03-01,16:00,,10,19,,,,
2017-03-01,17:00,,10,20,,,,
2017-03-01,18:00,,7,20,,,,
2017-03-01,19:00,,6,20,,,,
2017-03-01,20:00,,6,20,,,,
2017-03-01,21:00,,4,21,,,,
2017-03-01,22:00,,2,14,,,,
2017-03-01,23:00,,2,11,,,,
2017-03-02,,,,,,10,,
2017-03-02,00:00,,1,10,,,,
2017-03-02,01:00,,1,9,,,,
2017-03-02,02:00,,1,8,,,,
2017-03-02,03:00,,1,7,,,,
2017-03-02,04:00,,1,7,,,,
2017-03-02,05:00,,2,8,,,,
2017-03-02,06:00,,3,10,,,,
2017-03-02,07:00,,6,18,,,,
2017-03-02,08:00,,11,21,,,,
2017-03-02,09:00,,9,13,,,,
2017-03-02,10:00,,12,18,,,,
2017-03-02,11:00,,12,18,,,,
2017-03-02,12:00,,10,14,,,,
2017-03-02,13:00,,8,13,,,,
2017-03-02,14:00,,9,14,,,,
2017-03-02,15:00,,15,22,,,,
2017-03-02,16:00,,17,27,,,,
2017-03-02,17:00,,16,27,,,,
2017-03-02,18:00,,12,23,,,,
2017-03-02,19:00,,8,21,,,,
2017-03-02,20:00,,5,17,,,,
2017-03-02,21:00,,5,14,,,,
2017-03-02,22:00,,2,13,,,,
2017-03-02,23:00,,3,14,,,,
2017-03-03,00:00,,2,12,,,,
2017-03-03,01:00,,2,10,,,,
2017-03-03,02:00,,2,17,,,,
2017-03-03,03:00,,1,10,,,,
2017-03-03,04:00,,2,14,,,,
2017-03-03,05:00,,12,34,,,,
2017-03-03,06:00,,37,51,,,,
2017-03-03,07:00,,157,75,,,,
2017-03-03,08:00,,151,84,,,,
2017-03-03,09:00,,53,66,,,,
2017-03-03,10:00,,24,36,,,,
2017-03-03,11:00,,13,22,,,,
2017-03-03,12:00,,8,17,,,,
2017-03-03,13:00,,12,22,,,,
2017-03-03,14:00,,14,27,,,,
2017-03-03,15:00,,18,31,,,,
2017-03-03,16:00,,17,31,,,,
2017-03-03,17:00,,12,32,,,,
2017-03-03,18:00,,16,37,,,,
2017-03-03,19:00,,33,65,,,,
2017-03-03,20:00,,27,64,,,,
2017-03-03,21:00,,38,75,,,,
2017-03-03,22:00,,42,70,,,,
2017-03-03,23:00,,46,68,,,,
2017-03-04,00:00,,59,65,,,,
2017-03-04,01:00,,38,63,,,,
2017-03-04,02:00,,31,58,,,,
2017-03-04,03:00,,18,51,,,,
2017-03-04,04:00,,9,42,,,,
2017-03-04,05:00,,4,36,,,,
2017-03-04,06:00,,18,43,,,,
2017-03-04,07:00,,60,55,,,,
2017-03-04,08:00,,40,62,,,,
2017-03-04,09:00,,38,55,,,,
2017-03-04,10:00,,50,56,,,,
2017-03-04,11:00,,49,51,,,,
2017-03-04,12:00,,20,35,,,,
2017-03-04,13:00,,6,16,,,,
2017-03-04,14:00,,6,14,,,,
2017-03-04,15:00,,6,11,,,,
2017-03-04,16:00,,6,16,,,,
2017-03-04,17:00,,5,25,,,,
2017-03-04,18:00,,11,34,,,,
2017-03-04,19:00,,13,39,,,,
2017-03-04,20:00,,19,54,,,,
2017-03-04,21:00,,23,55,,,,
2017-03-04,22:00,,21,57,,,,
2017-03-04,23:00,,26,58,,,,
2017-03-05,00:00,,3,15,,,,
2017-03-05,01:00,,2,12,,,,
2017-03-05,02:00,,1,8,,,,
2017-03-05,03:00,,1,6,,,,
2017-03-05,04:00,,1,7,,,,
2017-03-05,05:00,,1,6,,,,
2017-03-05,06:00,,1,6,,,,
2017-03-05,07:00,,1,5,,,,
2017-03-05,08:00,,1,6,,,,
2017-03-05,09:00,,2,7,,,,
2017-03-05,10:00,,3,6,,,,
2017-03-05,11:00,,3,6,,,,
2017-03-05,12:00,,3,6,,,,
2017-03-05,13:00,,3,7,,,,
2017-03-05,14:00,,4,7,,,,
2017-03-05,15:00,,3,7,,,,
2017-03-05,16:00,,3,8,,,,
2017-03-05,17:00,,3,9,,,,
2017-03-05,18:00,,4,11,,,,
2017-03-05,19:00,,5,21,,,,
2017-03-05,20:00,,5,30,,,,
2017-03-05,21:00,,6,31,,,,
2017-03-05,22:00,,5,28,,,,
2017-03-05,23:00,,4,23,,,,
2017-03-06,00:00,,3,15,,,,
2017-03-06,01:00,,1,6,,,,
2017-03-06,02:00,,1,7,,,,
2017-03-06,03:00,,1,7,,,,
2017-03-06,04:00,,2,8,,,,
2017-03-06,05:00,,2,9,,,,
2017-03-06,06:00,,4,14,,,,
2017-03-06,07:00,,8,18,,,,
2017-03-06,08:00,,22,33,,,,
2017-03-06,09:00,,26,42,,,,
2017-03-06,10:00,,13,28,,,,
2017-03-06,11:00,,11,21,,,,
2017-03-06,12:00,,10,20,,,,
2017-03-06,13:00,,9,18,,,,
2017-03-06,14:00,,9,18,,,,
2017-03-06,15:00,,15,23,,,,
2017-03-06,16:00,,12,21,,,,
2017-03-06,17:00,,12,26,,,,
2017-03-06,18:00,,18,40,,,,
2017-03-06,19:00,,20,39,,,,
2017-03-06,20:00,,11,36,,,,
2017-03-06,21:00,,12,36,,,,
2017-03-06,22:00,,6,19,,,,
2017-03-06,23:00,,4,15,,,,
2017-03-07,00:00,,3,18,,,,
2017-03-07,01:00,,2,11,,,,
2017-03-07,02:00,,2,11,,,,
2017-03-07,03:00,,3,15,,,,
2017-03-07,04:00,,3,16,,,,
2017-03-07,05:00,,3,13,,,,
2017-03-07,06:00,,17,28,,,,
2017-03-07,07:00,,19,32,,,,
2017-03-07,08:00,,38,38,,,,
2017-03-07,09:00,,18,27,,,,
2017-03-07,10:00,,8,20,,,,
2017-03-07,11:00,,11,21,,,,
2017-03-07,12:00,,14,22,,,,
2017-03-07,13:00,,8,19,,,,
2017-03-07,14:00,,17,27,,,,
2017-03-07,15:00,,48,45,,,,
2017-03-07,16:00,,33,36,,,,
2017-03-07,17:00,,37,43,,,,
2017-03-07,18:00,,26,51,,,,
2017-03-07,19:00,,29,51,,,,
2017-03-07,20:00,,23,47,,,,
2017-03-07,21:00,,15,46,,,,
2017-03-07,22:00,,11,37,,,,
2017-03-07,23:00,,5,23,,,,
2017-03-08,00:00,,3,17,,,,
2017-03-08,01:00,,2,15,,,,
2017-03-08,02:00,,1,13,,,,
2017-03-08,03:00,,2,13,,,,
2017-03-08,04:00,,2,18,,,,
2017-03-08,05:00,,4,19,,,,
2017-03-08,06:00,,17,34,,,,
2017-03-08,07:00,,44,54,,,,
2017-03-08,08:00,,81,60,,,,
2017-03-08,09:00,,14,24,,,,
2017-03-08,10:00,,12,19,,,,
2017-03-08,14:00,,9,17,,,,
2017-03-08,15:00,,11,19,,,,
2017-03-08,16:00,,11,22,,,,
2017-03-08,17:00,,11,22,,,,
2017-03-08,18:00,,12,24,,,,
2017-03-08,19:00,,9,21,,,,
2017-03-08,20:00,,3,15,,,,
2017-03-08,21:00,,3,16,,,,
2017-03-08,22:00,,3,17,,,,
2017-03-08,23:00,,2,14,,,,
2017-03-09,00:00,,2,11,,,,
2017-03-09,01:00,,1,11,,,,
2017-03-09,02:00,,1,9,,,,
2017-03-09,03:00,,2,10,,,,
2017-03-09,04:00,,1,9,,,,
2017-03-09,05:00,,5,13,,,,
2017-03-09,06:00,,16,27,,,,
2017-03-09,07:00,,41,42,,,,
2017-03-09,08:00,,49,48,,,,
2017-03-09,09:00,,40,41,,,,
2017-03-09,10:00,,27,28,,,,
2017-03-09,11:00,,18,22,,,,
2017-03-09,12:00,,17,24,,,,
2017-03-09,13:00,,12,20,,,,
2017-03-09,14:00,,12,19,,,,
2017-03-09,15:00,,14,19,,,,
2017-03-09,16:00,,14,21,,,,
2017-03-09,17:00,,11,23,,,,
2017-03-09,18:00,,7,26,,,,
2017-03-09,19:00,,8,27,,,,
2017-03-09,20:00,,8,26,,,,
2017-03-09,21:00,,6,19,,,,
2017-03-09,22:00,,6,22,,,,
2017-03-09,23:00,,3,14,,,,
2017-03-10,00:00,,2,9,,,,
2017-03-10,01:00,,1,8,,,,
2017-03-10,02:00,,1,8,,,,
2017-03-10,03:00,,1,6,,,,
2017-03-10,04:00,,3,6,,,,
2017-03-10,05:00,,2,6,,,,
2017-03-10,06:00,,3,8,,,,
2017-03-10,07:00,,10,19,,,,
2017-03-10,08:00,,15,30,,,,
2017-03-10,09:00,,7,17,,,,
2017-03-10,10:00,,10,21,,,,
2017-03-10,11:00,,13,22,,,,
2017-03-10,12:00,,11,19,,,,
2017-03-10,13:00,,14,23,,,,
2017-03-10,14:00,,11,17,,,,
2017-03-10,15:00,,12,19,,,,
2017-03-10,16:00,,10,21,,,,
2017-03-10,17:00,,13,28,,,,
2017-03-10,18:00,,13,32,,,,
2017-03-10,19:00,,9,35,,,,
2017-03-10,20:00,,41,74,,,,
2017-03-10,21:00,,57,72,,,,
2017-03-10,22:00,,52,62,,,,
2017-03-10,23:00,,33,54,,,,
2017-03-11,00:00,,16,47,,,,
2017-03-11,01:00,,7,36,,,,
2017-03-11,02:00,,9,33,,,,
2017-03-11,03:00,,9,31,,,,
2017-03-11,04:00,,6,27,,,,
2017-03-11,05:00,,8,26,,,,
2017-03-11,06:00,,10,28,,,,
2017-03-11,07:00,,12,31,,,,
2017-03-11,08:00,,17,27,,,,
2017-03-11,09:00,,21,25,,,,
2017-03-11,10:00,,19,22,,,,
2017-03-11,11:00,,16,25,,,,
2017-03-11,12:00,,13,23,,,,
2017-03-11,13:00,,8,14,,,,
2017-03-11,14:00,,12,20,,,,
2017-03-11,15:00,,14,21,,,,
2017-03-11,16:00,,16,24,,,,
2017-03-11,17:00,,14,27,,,,
2017-03-11,18:00,,19,38,,,,
2017-03-11,19:00,,18,46,,,,
2017-03-11,20:00,,24,54,,,,
2017-03-11,21:00,,29,64,,,,
2017-03-11,22:00,,30,59,,,,
2017-03-11,23:00,,34,52,,,,
2017-03-12,00:00,,29,47,,,,
2017-03-12,01:00,,21,41,,,,
2017-03-12,02:00,,22,37,,,,
2017-03-12,03:00,,10,31,,,,
2017-03-12,04:00,,11,30,,,,
2017-03-12,05:00,,7,25,,,,
2017-03-12,06:00,,8,23,,,,
2017-03-12,07:00,,8,22,,,,
2017-03-12,08:00,,14,17,,,,
2017-03-12,09:00,,15,17,,,,
2017-03-12,10:00,,20,24,,,,
2017-03-12,11:00,,10,16,,,,
2017-03-12,12:00,,6,13,,,,
2017-03-12,13:00,,5,11,,,,
2017-03-12,14:00,,4,10,,,,
2017-03-12,15:00,,4,11,,,,
2017-03-12,16:00,,4,13,,,,
2017-03-12,17:00,,4,15,,,,
2017-03-12,18:00,,4,17,,,,
2017-03-12,19:00,,4,17,,,,
2017-03-12,20:00,,3,15,,,,
2017-03-12,21:00,,3,18,,,,
2017-03-12,22:00,,8,35,,,,
2017-03-12,23:00,,13,43,,,,
2017-03-13,00:00,,6,44,,,,
2017-03-13,01:00,,7,34,,,,
2017-03-13,02:00,,2,27,,,,
2017-03-13,03:00,,3,24,,,,
2017-03-13,04:00,,3,29,,,,
2017-03-13,05:00,,8,29,,,,
2017-03-13,06:00,,28,39,,,,
2017-03-13,07:00,,62,44,,,,
2017-03-13,08:00,,91,49,,,,
2017-03-13,09:00,,62,42,,,,
2017-03-13,10:00,,39,39,,,,
2017-03-13,11:00,,41,42,,,,
2017-03-13,12:00,,28,35,,,,
2017-03-13,13:00,,16,23,,,,
2017-03-13,14:00,,14,19,,,,
2017-03-13,15:00,,13,22,,,,
2017-03-13,16:00,,32,45,,,,
2017-03-13,17:00,,18,41,,,,
2017-03-13,18:00,,12,35,,,,
2017-03-13,19:00,,23,50,,,,
2017-03-13,20:00,,12,50,,,,
2017-03-13,21:00,,9,43,,,,
2017-03-13,22:00,,14,50,,,,
2017-03-13,23:00,,14,57,,,,
2017-03-14,00:00,,13,53,,,,
2017-03-14,01:00,,6,45,,,,
2017-03-14,02:00,,4,37,,,,
2017-03-14,03:00,,3,28,,,,
2017-03-14,04:00,,4,24,,,,
2017-03-14,05:00,,9,26,,,,
2017-03-14,06:00,,22,37,,,,
2017-03-14,07:00,,60,47,,,,
2017-03-14,08:00,,109,52,,,,
2017-03-14,09:00,,115,59,,,,
2017-03-14,10:00,,50,48,,,,
2017-03-14,11:00,,18,26,,,,
2017-03-14,12:00,,20,25,,,,
2017-03-14,13:00,,17,26,,,,
2017-03-14,14:00,,16,25,,,,
2017-03-14,15:00,,19,24,,,,
2017-03-14,16:00,,16,26,,,,
2017-03-14,17:00,,8,23,,,,
2017-03-14,18:00,,13,34,,,,
2017-03-14,19:00,,45,66,,,,
2017-03-14,20:00,,46,73,,,,
2017-03-14,21:00,,38,68,,,,
2017-03-14,22:00,,32,60,,,,
2017-03-14,23:00,,33,53,,,,
2017-03-15,00:00,,17,44,,,,
2017-03-15,01:00,,5,35,,,,
2017-03-15,02:00,,4,31,,,,
2017-03-15,03:00,,4,27,,,,
2017-03-15,04:00,,2,19,,,,
2017-03-15,05:00,,3,18,,,,
2017-03-15,06:00,,9,23,,,,
2017-03-15,07:00,,40,43,,,,
2017-03-15,08:00,,45,47,,,,
2017-03-15,09:00,,31,39,,,,
2017-03-15,10:00,,14,24,,,,
2017-03-15,11:00,,22,28,,,,
2017-03-15,12:00,,10,17,,,,
2017-03-15,13:00,,11,17,,,,
2017-03-15,14:00,,15,20,,,,
2017-03-15,15:00,,17,22,,,,
2017-03-15,16:00,,18,26,,,,
2017-03-15,17:00,,9,21,,,,
2017-03-15,18:00,,6,23,,,,
2017-03-15,19:00,,9,29,,,,
2017-03-15,20:00,,21,59,,,,
2017-03-15,21:00,,25,66,,,,
2017-03-15,22:00,,33,63,,,,
2017-03-15,23:00,,20,51,,,,
2017-03-16,00:00,,11,43,,,,
2017-03-16,01:00,,4,28,,,,
2017-03-16,02:00,,2,23,,,,
2017-03-16,03:00,,2,21,,,,
2017-03-16,04:00,,2,21,,,,
2017-03-16,05:00,,3,23,,,,
2017-03-16,06:00,,27,35,,,,
2017-03-16,07:00,,73,40,,,,
2017-03-16,08:00,,99,43,,,,
2017-03-16,09:00,,60,39,,,,
2017-03-16,10:00,,29,29,,,,
2017-03-16,11:00,,23,26,,,,
2017-03-16,12:00,,15,20,,,,
2017-03-16,13:00,,14,21,,,,
2017-03-16,14:00,,14,23,,,,
2017-03-16,15:00,,19,29,,,,
2017-03-16,16:00,,24,32,,,,
2017-03-16,17:00,,17,31,,,,
2017-03-16,18:00,,19,52,,,,
2017-03-16,19:00,,63,87,,,,
2017-03-16,20:00,,51,82,,,,
2017-03-16,21:00,,28,62,,,,
2017-03-16,22:00,,12,49,,,,
2017-03-16,23:00,,9,35,,,,
2017-03-17,00:00,,6,33,,,,
2017-03-17,01:00,,6,27,,,,
2017-03-17,02:00,,2,21,,,,
2017-03-17,03:00,,2,19,,,,
2017-03-17,04:00,,5,25,,,,
2017-03-17,05:00,,24,49,,,,
2017-03-17,06:00,,112,71,,,,
2017-03-17,07:00,,218,97,,,,
