Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-03-01,,,,,,11,4.50,
2017-03-01,01:00,0.6,5,9,,,,1.5
2017-03-01,02:00,0.6,6,10,,,,1.3
2017-03-01,03:00,0.6,4,10,,,,1.4
2017-03-01,04:00,0.4,7,9,,,,0.5
2017-03-01,05:00,0.6,14,16,,,,1.1
2017-03-01,06:00,0.7,21,26,,,,1.2
2017-03-01,07:00,1.0,46,41,,,,1.2
2017-03-01,08:00,1.2,82,63,,,,2.1
2017-03-01,09:00,1.6,109,73,,,,3.9
2017-03-01,10:00,1.5,112,69,,,,1.8
2017-03-01,11:00,1.2,77,53,,,,1.6
2017-03-01,12:00,1.1,47,36,,,,1.4
2017-03-01,13:00,1.0,47,36,,,,1.4
2017-03-01,14:00,1.1,56,41,,,,1.5
2017-03-01,15:00,1.1,59,47,,,,2.2
2017-03-01,16:00,1.4,53,39,,,,2.2
2017-03-01,17:00,1.3,57,47,,,,2.0
2017-03-01,18:00,1.5,53,45,,,,1.7
2017-03-01,19:00,1.7,54,50,,,,1.2
2017-03-01,20:00,1.5,45,44,,,,1.2
2017-03-01,21:00,1.8,51,47,,,,1.3
2017-03-01,22:00,2.0,34,42,,,,1.4
2017-03-01,23:00,1.3,24,34,,,,1.4
2017-03-02,,,,,,13,5.24,
2017-03-02,00:00,1.1,17,28,,,,1.3
2017-03-02,01:00,0.7,10,19,,,,1.2
2017-03-02,02:00,0.7,2,12,,,,1.7
2017-03-02,03:00,0.5,4,13,,,,1.8
2017-03-02,04:00,0.5,7,13,,,,1.1
2017-03-02,05:00,0.6,11,13,,,,1.3
2017-03-02,06:00,0.7,25,22,,,,1.3
2017-03-02,07:00,0.7,48,35,,,,1.4
2017-03-02,08:00,1.0,52,42,,,,1.8
2017-03-02,09:00,1.0,46,37,,,,1.4
2017-03-02,10:00,0.8,38,31,,,,1.7
2017-03-02,11:00,0.7,38,31,,,,2.7
2017-03-02,12:00,0.7,34,28,,,,1.9
2017-03-02,13:00,0.7,33,28,,,,2.1
2017-03-02,14:00,0.8,33,30,,,,2.5
2017-03-02,15:00,0.9,39,35,,,,1.4
2017-03-02,16:00,1.1,35,35,,,,7.7
2017-03-02,17:00,1.0,42,39,,,,3.9
2017-03-02,18:00,1.0,39,39,,,,3.0
2017-03-02,19:00,1.2,39,42,,,,5.4
2017-03-02,20:00,1.2,26,28,,,,2.0
2017-03-02,21:00,0.8,20,23,,,,1.5
2017-03-02,22:00,0.7,20,26,,,,2.8
2017-03-02,23:00,0.8,21,27,,,,2.7
2017-03-03,00:00,0.8,16,25,,,,5.5
2017-03-03,01:00,0.8,10,21,,,,5.2
2017-03-03,02:00,0.7,5,15,,,,4.7
2017-03-03,03:00,0.6,5,17,,,,2.3
2017-03-03,04:00,0.6,13,22,,,,4.2
2017-03-03,05:00,0.6,18,26,,,,1.6
2017-03-03,06:00,0.8,21,40,,,,1.5
2017-03-03,07:00,1.0,79,64,,,,2.1
2017-03-03,08:00,1.7,140,91,,,,2.7
2017-03-03,09:00,2.2,146,87,,,,2.6
2017-03-03,10:00,,127,77,,,,3.1
2017-03-03,11:00,,111,67,,,,2.8
2017-03-03,12:00,,90,59,,,,2.1
2017-03-03,13:00,,82,55,,,,
2017-03-03,14:00,,86,59,,,,2.2
2017-03-03,15:00,1.6,55,57,,,,11.1
2017-03-03,16:00,1.1,44,49,,,,4.2
2017-03-03,17:00,2.6,136,91,,,,3.1
2017-03-03,18:00,3.5,160,109,,,,3.6
2017-03-03,19:00,3.8,76,85,,,,3.3
2017-03-03,20:00,1.8,46,77,,,,2.6
2017-03-03,21:00,2.2,32,58,,,,2.1
2017-03-03,22:00,1.7,51,68,,,,2.0
2017-03-03,23:00,2.3,69,65,,,,2.3
2017-03-04,00:00,2.9,63,69,,,,2.1
2017-03-04,01:00,1.5,46,61,,,,3.1
2017-03-04,02:00,1.4,30,45,,,,3.3
2017-03-04,03:00,0.9,23,42,,,,2.6
2017-03-04,04:00,0.8,26,43,,,,2.5
2017-03-04,05:00,0.7,23,40,,,,2.6
2017-03-04,06:00,0.8,52,64,,,,2.2
2017-03-04,07:00,1.1,71,70,,,,2.2
2017-03-04,08:00,2.8,91,72,,,,1.9
2017-03-04,09:00,1.4,86,64,,,,2.5
2017-03-04,10:00,1.3,42,45,,,,3.6
2017-03-04,11:00,1.1,39,36,,,,4.5
2017-03-04,12:00,1.0,32,34,,,,5.9
2017-03-04,13:00,1.2,27,29,,,,5.0
2017-03-04,14:00,1.2,17,24,,,,4.6
2017-03-04,15:00,1.1,24,25,,,,3.8
2017-03-04,16:00,1.0,20,26,,,,3.7
2017-03-04,17:00,1.1,12,29,,,,3.7
2017-03-04,18:00,1.0,26,39,,,,4.2
2017-03-04,19:00,1.8,31,44,,,,4.5
2017-03-04,20:00,1.5,16,30,,,,4.6
2017-03-04,21:00,1.4,23,43,,,,4.0
2017-03-04,22:00,1.7,7,29,,,,4.1
2017-03-04,23:00,1.6,13,39,,,,3.8
2017-03-05,00:00,1.6,24,45,,,,3.2
2017-03-05,01:00,1.7,13,23,,,,3.2
2017-03-05,02:00,0.7,15,19,,,,3.0
2017-03-05,03:00,0.5,14,17,,,,1.6
2017-03-05,04:00,0.5,12,16,,,,1.6
2017-03-05,05:00,0.4,8,11,,,,1.6
2017-03-05,06:00,0.5,6,8,,,,1.3
2017-03-05,07:00,0.4,6,8,,,,1.5
2017-03-05,08:00,0.4,4,8,,,,1.1
2017-03-05,09:00,0.4,8,10,,,,0.5
2017-03-05,10:00,0.5,23,21,,,,1.1
2017-03-05,11:00,1.0,28,19,,,,1.5
2017-03-05,12:00,0.8,24,19,,,,1.3
2017-03-05,13:00,0.9,23,20,,,,1.2
2017-03-05,14:00,1.1,31,26,,,,1.3
2017-03-05,15:00,1.0,34,29,,,,1.4
2017-03-05,16:00,1.0,32,29,,,,1.3
2017-03-05,17:00,1.1,38,39,,,,1.3
2017-03-05,18:00,1.4,63,64,,,,1.2
2017-03-05,19:00,2.4,35,47,,,,1.1
2017-03-05,20:00,1.4,29,38,,,,1.3
2017-03-05,21:00,1.4,35,47,,,,1.9
2017-03-05,22:00,0.9,24,37,,,,1.5
2017-03-05,23:00,0.9,22,37,,,,1.9
2017-03-06,00:00,0.9,10,23,,,,2.6
2017-03-06,01:00,0.6,8,20,,,,2.7
2017-03-06,02:00,0.8,7,21,,,,2.3
2017-03-06,03:00,0.7,7,20,,,,1.2
2017-03-06,04:00,0.5,9,18,,,,0.5
2017-03-06,05:00,0.4,13,20,,,,0.5
2017-03-06,06:00,0.5,35,36,,,,0.5
2017-03-06,07:00,0.7,75,54,,,,1.3
2017-03-06,08:00,1.3,69,52,,,,1.1
2017-03-06,09:00,1.2,77,49,,,,1.2
2017-03-06,10:00,1.2,73,48,,,,2.5
2017-03-06,11:00,1.1,100,59,,,,4.0
2017-03-06,12:00,1.5,109,61,,,,1.7
2017-03-06,13:00,1.7,79,49,,,,1.6
2017-03-06,14:00,1.4,99,60,,,,1.7
2017-03-06,15:00,2.0,117,66,,,,1.9
2017-03-06,16:00,2.3,106,66,,,,1.7
2017-03-06,17:00,2.5,114,75,,,,1.8
2017-03-06,18:00,2.1,100,72,,,,1.5
2017-03-06,19:00,2.1,35,47,,,,1.2
2017-03-06,20:00,1.5,38,48,,,,1.0
2017-03-06,21:00,1.7,50,43,,,,1.2
2017-03-06,22:00,1.5,42,39,,,,1.1
2017-03-06,23:00,1.7,24,32,,,,0.5
