Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-03-01,,,,,,4,,
2017-03-01,01:00,,1,4,75,,,
2017-03-01,02:00,,1,4,73,,,
2017-03-01,03:00,,1,4,71,,,
2017-03-01,04:00,,1,4,69,,,
2017-03-01,05:00,,1,4,68,,,
2017-03-01,06:00,,1,6,69,,,
2017-03-01,07:00,,1,14,65,,,
2017-03-01,08:00,,1,15,66,,,
2017-03-01,09:00,,1,7,75,,,
2017-03-01,10:00,,1,6,74,,,
2017-03-01,11:00,,1,7,73,,,
2017-03-01,12:00,,1,6,74,,,
2017-03-01,13:00,,1,7,70,,,
2017-03-01,14:00,,1,8,67,,,
2017-03-01,15:00,,1,7,69,,,
2017-03-01,16:00,,1,6,74,,,
2017-03-01,17:00,,1,7,74,,,
2017-03-01,18:00,,1,7,74,,,
2017-03-01,19:00,,1,10,69,,,
2017-03-01,20:00,,1,6,75,,,
2017-03-01,21:00,,1,6,77,,,
2017-03-01,22:00,,1,9,68,,,
2017-03-01,23:00,,1,13,59,,,
2017-03-02,,,,,,7,,
2017-03-02,00:00,,1,11,59,,,
2017-03-02,01:00,,1,15,54,,,
2017-03-02,02:00,,1,17,51,,,
2017-03-02,03:00,,1,14,50,,,
2017-03-02,04:00,,1,16,45,,,
2017-03-02,05:00,,1,9,52,,,
2017-03-02,06:00,,1,9,58,,,
2017-03-02,07:00,,1,6,69,,,
2017-03-02,08:00,,1,8,70,,,
2017-03-02,09:00,,1,7,73,,,
2017-03-02,10:00,,1,4,79,,,
2017-03-02,11:00,,1,3,83,,,
2017-03-02,12:00,,1,3,86,,,
2017-03-02,13:00,,1,3,85,,,
2017-03-02,14:00,,1,4,84,,,
2017-03-02,15:00,,1,4,84,,,
2017-03-02,16:00,,1,4,82,,,
2017-03-02,17:00,,1,5,81,,,
2017-03-02,18:00,,1,6,79,,,
2017-03-02,19:00,,1,6,78,,,
2017-03-02,20:00,,1,6,76,,,
2017-03-02,21:00,,1,8,71,,,
2017-03-02,22:00,,1,6,72,,,
2017-03-02,23:00,,1,5,72,,,
2017-03-03,00:00,,1,5,71,,,
2017-03-03,01:00,,1,5,68,,,
2017-03-03,02:00,,1,6,65,,,
2017-03-03,03:00,,1,6,63,,,
2017-03-03,04:00,,1,6,64,,,
2017-03-03,05:00,,1,7,64,,,
2017-03-03,06:00,,1,11,57,,,
2017-03-03,07:00,,1,18,48,,,
2017-03-03,08:00,,3,31,,,,
2017-03-03,09:00,,7,33,34,,,
2017-03-03,10:00,,6,25,44,,,
2017-03-03,11:00,,3,14,61,,,
2017-03-03,12:00,,1,5,78,,,
2017-03-03,13:00,,1,5,81,,,
2017-03-03,14:00,,2,8,78,,,
2017-03-03,15:00,,2,10,74,,,
2017-03-03,16:00,,1,9,75,,,
2017-03-03,17:00,,1,11,74,,,
2017-03-03,18:00,,1,17,70,,,
2017-03-03,19:00,,1,19,65,,,
2017-03-03,20:00,,1,19,63,,,
2017-03-03,21:00,,1,16,65,,,
2017-03-03,22:00,,1,15,65,,,
2017-03-03,23:00,,1,13,65,,,
2017-03-04,00:00,,1,12,63,,,
2017-03-04,01:00,,1,11,62,,,
2017-03-04,02:00,,1,11,61,,,
2017-03-04,03:00,,1,11,60,,,
2017-03-04,04:00,,1,17,54,,,
2017-03-04,05:00,,1,14,54,,,
2017-03-04,06:00,,1,12,56,,,
2017-03-04,07:00,,1,11,56,,,
2017-03-04,08:00,,1,11,56,,,
2017-03-04,09:00,,1,8,58,,,
2017-03-04,10:00,,2,8,60,,,
2017-03-04,11:00,,2,8,66,,,
2017-03-04,12:00,,2,9,70,,,
2017-03-04,13:00,,2,8,74,,,
2017-03-04,14:00,,2,7,78,,,
2017-03-04,15:00,,1,7,79,,,
2017-03-04,16:00,,1,7,79,,,
2017-03-04,17:00,,1,6,84,,,
2017-03-04,18:00,,1,9,82,,,
2017-03-04,19:00,,1,9,80,,,
2017-03-04,20:00,,1,6,81,,,
2017-03-04,21:00,,1,7,78,,,
2017-03-04,22:00,,1,7,76,,,
2017-03-04,23:00,,1,9,71,,,
2017-03-05,00:00,,1,15,61,,,
2017-03-05,01:00,,1,11,61,,,
2017-03-05,02:00,,1,5,79,,,
2017-03-05,03:00,,1,6,68,,,
2017-03-05,04:00,,1,4,71,,,
2017-03-05,05:00,,1,1,80,,,
2017-03-05,06:00,,1,1,77,,,
2017-03-05,07:00,,1,2,75,,,
2017-03-05,08:00,,1,1,76,,,
2017-03-05,09:00,,1,1,78,,,
2017-03-05,10:00,,1,1,81,,,
2017-03-05,11:00,,1,2,79,,,
2017-03-05,12:00,,1,3,77,,,
2017-03-05,13:00,,1,2,79,,,
2017-03-05,14:00,,1,2,82,,,
2017-03-05,15:00,,1,1,83,,,
2017-03-05,16:00,,1,2,84,,,
2017-03-05,17:00,,1,6,77,,,
2017-03-05,18:00,,1,15,65,,,
2017-03-05,19:00,,1,13,64,,,
2017-03-05,20:00,,1,15,59,,,
2017-03-05,21:00,,1,13,62,,,
2017-03-05,22:00,,1,11,62,,,
2017-03-05,23:00,,1,11,60,,,
2017-03-06,00:00,,1,11,57,,,
2017-03-06,01:00,,1,13,51,,,
2017-03-06,02:00,,1,11,46,,,
2017-03-06,03:00,,1,8,50,,,
2017-03-06,04:00,,1,10,47,,,
2017-03-06,05:00,,1,11,48,,,
2017-03-06,06:00,,1,13,50,,,
2017-03-06,07:00,,1,22,35,,,
2017-03-06,08:00,,4,39,19,,,
2017-03-06,09:00,,5,23,41,,,
2017-03-06,10:00,,1,10,55,,,
2017-03-06,11:00,,1,11,57,,,
2017-03-06,12:00,,1,8,65,,,
2017-03-06,13:00,,1,8,67,,,
2017-03-06,14:00,,1,8,65,,,
2017-03-06,15:00,,1,10,61,,,
2017-03-06,16:00,,1,9,63,,,
2017-03-06,17:00,,1,12,58,,,
2017-03-06,18:00,,1,32,41,,,
2017-03-06,19:00,,2,54,18,,,
2017-03-06,20:00,,1,42,28,,,
2017-03-06,21:00,,1,14,53,,,
2017-03-06,22:00,,1,13,49,,,
2017-03-06,23:00,,1,10,52,,,
2017-03-07,00:00,,1,12,48,,,
2017-03-07,01:00,,1,23,34,,,
2017-03-07,02:00,,1,15,36,,,
2017-03-07,03:00,,1,8,42,,,
