Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-03-01,,,,,,11,4.79,
2017-03-01,01:00,,2,8,,,,
2017-03-01,02:00,,2,7,,,,
2017-03-01,03:00,,2,7,,,,
2017-03-01,04:00,,2,10,,,,
2017-03-01,05:00,,8,21,,,,
2017-03-01,06:00,,17,36,,,,
2017-03-01,07:00,,34,46,,,,
2017-03-01,08:00,,53,51,,,,
2017-03-01,09:00,,36,36,,,,
2017-03-01,10:00,,23,27,,,,
2017-03-01,11:00,,23,24,,,,
2017-03-01,12:00,,20,26,,,,
2017-03-01,13:00,,31,31,,,,
2017-03-01,14:00,,24,29,,,,
2017-03-01,15:00,,30,35,,,,
2017-03-01,16:00,,40,45,,,,
2017-03-01,17:00,,51,54,,,,
2017-03-01,18:00,,40,55,,,,
2017-03-01,19:00,,19,33,,,,
2017-03-01,20:00,,15,38,,,,
2017-03-01,21:00,,24,55,,,,
2017-03-01,22:00,,17,45,,,,
2017-03-01,23:00,,10,28,,,,
2017-03-02,,,,,,10,4.00,
2017-03-02,00:00,,6,23,,,,
2017-03-02,01:00,,4,17,,,,
2017-03-02,02:00,,3,12,,,,
2017-03-02,03:00,,2,11,,,,
2017-03-02,04:00,,3,10,,,,
2017-03-02,05:00,,6,12,,,,
2017-03-02,06:00,,13,20,,,,
2017-03-02,07:00,,24,32,,,,
2017-03-02,08:00,,35,42,,,,
2017-03-02,09:00,,23,27,,,,
2017-03-02,10:00,,15,19,,,,
2017-03-02,11:00,,8,13,,,,
2017-03-02,12:00,,10,13,,,,
2017-03-02,13:00,,11,16,,,,
2017-03-02,14:00,,16,19,,,,
2017-03-02,15:00,,19,24,,,,
2017-03-02,16:00,,33,33,,,,
2017-03-02,17:00,,11,25,,,,
2017-03-02,18:00,,13,26,,,,
2017-03-02,19:00,,14,30,,,,
2017-03-02,20:00,,15,28,,,,
2017-03-02,21:00,,7,15,,,,
2017-03-02,22:00,,6,15,,,,
2017-03-02,23:00,,7,17,,,,
2017-03-03,,,,,,20,7.51,
2017-03-03,00:00,,5,13,,,,
2017-03-03,01:00,,2,10,,,,
2017-03-03,02:00,,2,11,,,,
2017-03-03,03:00,,1,8,,,,
2017-03-03,04:00,,3,16,,,,
2017-03-03,05:00,,10,29,,,,
2017-03-03,06:00,,51,58,,,,
2017-03-03,07:00,,116,88,,,,
2017-03-03,08:00,,243,112,,,,
2017-03-03,09:00,,146,94,,,,
2017-03-03,10:00,,72,72,,,,
2017-03-03,11:00,,51,60,,,,
2017-03-03,12:00,,49,68,,,,
2017-03-03,13:00,,44,62,,,,
2017-03-03,14:00,,51,53,,,,
2017-03-03,15:00,,46,52,,,,
2017-03-03,16:00,,61,67,,,,
2017-03-03,17:00,,44,57,,,,
2017-03-03,18:00,,35,58,,,,
2017-03-03,19:00,,32,59,,,,
2017-03-03,20:00,,23,45,,,,
2017-03-03,21:00,,18,38,,,,
2017-03-03,22:00,,15,35,,,,
2017-03-03,23:00,,17,43,,,,
2017-03-04,,,,,,19,11.57,
2017-03-04,00:00,,16,49,,,,
2017-03-04,01:00,,8,34,,,,
2017-03-04,02:00,,7,29,,,,
2017-03-04,03:00,,3,26,,,,
2017-03-04,04:00,,5,27,,,,
2017-03-04,05:00,,8,29,,,,
2017-03-04,06:00,,6,27,,,,
2017-03-04,07:00,,8,41,,,,
2017-03-04,08:00,,11,34,,,,
2017-03-04,09:00,,21,37,,,,
2017-03-04,10:00,,16,28,,,,
2017-03-04,11:00,,20,33,,,,
2017-03-04,12:00,,15,27,,,,
2017-03-04,13:00,,11,25,,,,
2017-03-04,14:00,,21,33,,,,
2017-03-04,15:00,,21,34,,,,
2017-03-04,16:00,,25,41,,,,
2017-03-04,17:00,,18,36,,,,
2017-03-04,18:00,,8,30,,,,
2017-03-04,19:00,,11,38,,,,
2017-03-04,20:00,,6,36,,,,
2017-03-04,21:00,,3,26,,,,
2017-03-04,22:00,,12,53,,,,
2017-03-04,23:00,,17,56,,,,
2017-03-05,,,,,,8,3.02,
2017-03-05,00:00,,10,33,,,,
2017-03-05,01:00,,3,13,,,,
2017-03-05,02:00,,2,11,,,,
2017-03-05,03:00,,3,8,,,,
2017-03-05,04:00,,3,10,,,,
2017-03-05,05:00,,2,9,,,,
2017-03-05,06:00,,2,6,,,,
2017-03-05,07:00,,2,5,,,,
2017-03-05,08:00,,2,5,,,,
2017-03-05,09:00,,3,7,,,,
2017-03-05,10:00,,7,12,,,,
2017-03-05,11:00,,9,15,,,,
2017-03-05,12:00,,9,16,,,,
2017-03-05,13:00,,12,19,,,,
2017-03-05,14:00,,11,21,,,,
2017-03-05,15:00,,17,35,,,,
2017-03-05,16:00,,17,35,,,,
2017-03-05,17:00,,16,35,,,,
2017-03-05,18:00,,27,51,,,,
2017-03-05,19:00,,25,57,,,,
2017-03-05,20:00,,17,40,,,,
2017-03-05,21:00,,18,42,,,,
2017-03-05,22:00,,12,30,,,,
2017-03-05,23:00,,11,36,,,,
2017-03-06,,,,,,8,3.98,
2017-03-06,00:00,,6,25,,,,
2017-03-06,01:00,,4,19,,,,
2017-03-06,02:00,,4,11,,,,
2017-03-06,03:00,,3,14,,,,
2017-03-06,04:00,,5,17,,,,
2017-03-06,05:00,,16,29,,,,
2017-03-06,06:00,,28,41,,,,
2017-03-06,07:00,,47,49,,,,
2017-03-06,08:00,,65,56,,,,
2017-03-06,09:00,,60,56,,,,
2017-03-06,10:00,,73,70,,,,
2017-03-06,11:00,,63,69,,,,
2017-03-06,12:00,,52,64,,,,
2017-03-06,13:00,,51,52,,,,
2017-03-06,14:00,,45,55,,,,
2017-03-06,15:00,,46,53,,,,
2017-03-06,16:00,,76,73,,,,
2017-03-06,17:00,,62,67,,,,
2017-03-06,18:00,,61,72,,,,
2017-03-06,19:00,,70,80,,,,
2017-03-06,20:00,,51,70,,,,
2017-03-06,21:00,,36,57,,,,
2017-03-06,22:00,,24,49,,,,
2017-03-06,23:00,,8,22,,,,
2017-03-07,,,,,,15,12.25,
2017-03-07,00:00,,4,15,,,,
2017-03-07,01:00,,2,13,,,,
2017-03-07,02:00,,2,11,,,,
2017-03-07,03:00,,2,9,,,,
2017-03-07,04:00,,8,15,,,,
2017-03-07,05:00,,9,18,,,,
2017-03-07,06:00,,33,43,,,,
2017-03-07,07:00,,61,65,,,,
2017-03-07,08:00,,72,72,,,,
2017-03-07,09:00,,32,35,,,,
2017-03-07,10:00,,33,37,,,,
2017-03-07,11:00,,35,38,,,,
2017-03-07,12:00,,31,40,,,,
2017-03-07,13:00,,47,47,,,,
2017-03-07,14:00,,30,43,,,,
2017-03-07,15:00,,41,44,,,,
2017-03-07,16:00,,61,66,,,,
2017-03-07,17:00,,66,58,,,,
2017-03-07,18:00,,55,67,,,,
2017-03-07,19:00,,19,47,,,,
2017-03-07,20:00,,9,39,,,,
2017-03-07,21:00,,10,36,,,,
2017-03-07,22:00,,28,47,,,,
2017-03-07,23:00,,26,49,,,,
2017-03-08,,,,,,,11.60,
2017-03-08,00:00,,14,45,,,,
2017-03-08,01:00,,10,47,,,,
2017-03-08,02:00,,5,20,,,,
2017-03-08,03:00,,5,15,,,,
2017-03-08,04:00,,3,13,,,,
2017-03-08,05:00,,13,25,,,,
2017-03-08,06:00,,41,49,,,,
2017-03-08,07:00,,87,75,,,,
2017-03-08,08:00,,117,82,,,,
2017-03-08,09:00,,100,70,,,,
2017-03-08,10:00,,50,51,,,,
2017-03-08,11:00,,50,52,,,,
2017-03-08,12:00,,52,49,,,,
2017-03-08,13:00,,36,47,,,,
2017-03-08,14:00,,41,52,,,,
2017-03-08,15:00,,38,49,,,,
2017-03-08,16:00,,58,63,,,,
2017-03-08,17:00,,39,54,,,,
2017-03-08,18:00,,44,57,,,,
2017-03-08,19:00,,23,39,,,,
2017-03-08,20:00,,14,31,,,,
2017-03-08,21:00,,18,31,,,,
2017-03-08,22:00,,14,29,,,,
2017-03-08,23:00,,13,37,,,,
2017-03-09,,,,,,14,7.55,
2017-03-09,00:00,,9,26,,,,
2017-03-09,01:00,,2,10,,,,
2017-03-09,02:00,,1,10,,,,
2017-03-09,03:00,,1,10,,,,
2017-03-09,04:00,,1,10,,,,
2017-03-09,05:00,,2,13,,,,
2017-03-09,06:00,,11,23,,,,
2017-03-09,07:00,,21,32,,,,
2017-03-09,08:00,,30,41,,,,
2017-03-09,09:00,,23,33,,,,
2017-03-09,10:00,,21,29,,,,
2017-03-09,11:00,,21,31,,,,
2017-03-09,12:00,,35,39,,,,
2017-03-09,13:00,,45,49,,,,
2017-03-09,14:00,,43,42,,,,
2017-03-09,15:00,,67,58,,,,
2017-03-09,16:00,,76,69,,,,
2017-03-09,17:00,,79,76,,,,
2017-03-09,18:00,,64,72,,,,
2017-03-09,19:00,,37,52,,,,
2017-03-09,20:00,,12,32,,,,
2017-03-09,21:00,,24,53,,,,
2017-03-09,22:00,,10,27,,,,
2017-03-09,23:00,,2,12,,,,
2017-03-10,,,,,,14,5.47,
2017-03-10,00:00,,2,11,,,,
2017-03-10,01:00,,1,6,,,,
2017-03-10,02:00,,1,6,,,,
2017-03-10,03:00,,1,5,,,,
2017-03-10,04:00,,1,6,,,,
2017-03-10,05:00,,3,7,,,,
2017-03-10,06:00,,8,14,,,,
2017-03-10,07:00,,20,27,,,,
2017-03-10,08:00,,23,32,,,,
2017-03-10,09:00,,23,30,,,,
2017-03-10,10:00,,26,33,,,,
2017-03-10,11:00,,26,34,,,,
2017-03-10,12:00,,25,35,,,,
2017-03-10,13:00,,32,38,,,,
2017-03-10,14:00,,40,45,,,,
2017-03-10,15:00,,26,36,,,,
2017-03-10,16:00,,29,41,,,,
2017-03-10,17:00,,23,38,,,,
2017-03-10,18:00,,23,36,,,,
2017-03-10,19:00,,23,41,,,,
2017-03-10,20:00,,39,67,,,,
2017-03-10,21:00,,20,49,,,,
2017-03-10,22:00,,21,52,,,,
2017-03-10,23:00,,22,56,,,,
2017-03-11,,,,,,25,11.48,
2017-03-11,00:00,,9,37,,,,
2017-03-11,01:00,,9,32,,,,
2017-03-11,02:00,,7,32,,,,
2017-03-11,03:00,,7,35,,,,
2017-03-11,04:00,,7,34,,,,
2017-03-11,05:00,,18,43,,,,
2017-03-11,06:00,,24,40,,,,
2017-03-11,07:00,,32,53,,,,
2017-03-11,08:00,,35,53,,,,
2017-03-11,09:00,,60,57,,,,
2017-03-11,10:00,,71,66,,,,
2017-03-11,11:00,,60,53,,,,
2017-03-11,12:00,,35,42,,,,
2017-03-11,13:00,,26,37,,,,
2017-03-11,14:00,,24,33,,,,
2017-03-11,15:00,,9,21,,,,
2017-03-11,16:00,,5,16,,,,
2017-03-11,17:00,,4,14,,,,
2017-03-11,18:00,,2,13,,,,
2017-03-11,19:00,,35,54,,,,
2017-03-11,20:00,,24,49,,,,
2017-03-11,21:00,,8,32,,,,
2017-03-11,22:00,,18,45,,,,
2017-03-11,23:00,,43,66,,,,
2017-03-12,,,,,,20,13.73,
2017-03-12,00:00,,37,57,,,,
2017-03-12,01:00,,21,46,,,,
2017-03-12,02:00,,29,55,,,,
2017-03-12,03:00,,27,48,,,,
2017-03-12,04:00,,27,46,,,,
2017-03-12,05:00,,23,42,,,,
2017-03-12,06:00,,32,44,,,,
2017-03-12,07:00,,16,37,,,,
2017-03-12,08:00,,33,32,,,,
2017-03-12,09:00,,14,20,,,,
2017-03-12,10:00,,9,19,,,,
2017-03-12,11:00,,16,24,,,,
2017-03-12,12:00,,17,24,,,,
2017-03-12,13:00,,12,21,,,,
2017-03-12,14:00,,11,17,,,,
2017-03-12,15:00,,6,13,,,,
2017-03-12,16:00,,8,16,,,,
2017-03-12,17:00,,12,25,,,,
2017-03-12,18:00,,11,27,,,,
2017-03-12,19:00,,10,27,,,,
2017-03-12,20:00,,8,25,,,,
2017-03-12,21:00,,5,19,,,,
2017-03-12,22:00,,5,24,,,,
2017-03-12,23:00,,4,22,,,,
2017-03-13,,,,,,34,20.45,
2017-03-13,00:00,,8,21,,,,
2017-03-13,01:00,,12,22,,,,
2017-03-13,02:00,,5,22,,,,
2017-03-13,03:00,,4,20,,,,
2017-03-13,04:00,,7,21,,,,
2017-03-13,05:00,,21,38,,,,
2017-03-13,06:00,,90,72,,,,
2017-03-13,07:00,,231,91,,,,
2017-03-13,08:00,,243,95,,,,
2017-03-13,09:00,,204,81,,,,
2017-03-13,10:00,,75,62,,,,
2017-03-13,11:00,,62,62,,,,
2017-03-13,12:00,,38,47,,,,
2017-03-13,13:00,,46,55,,,,
2017-03-13,14:00,,35,47,,,,
2017-03-13,15:00,,63,70,,,,
2017-03-13,16:00,,37,46,,,,
2017-03-13,17:00,,38,63,,,,
2017-03-13,18:00,,19,49,,,,
2017-03-13,19:00,,66,87,,,,
2017-03-13,20:00,,75,97,,,,
2017-03-13,21:00,,50,88,,,,
2017-03-13,22:00,,43,81,,,,
