Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-12-01,01:00,,,1,15,38,,,,2.5
2007-12-01,02:00,,,3,14,41,,,,2.3
2007-12-01,03:00,,,5,16,39,,,,2.1
2007-12-01,04:00,,,4,22,31,,,,1.9
2007-12-01,05:00,,,3,20,35,,,,1.8
2007-12-01,06:00,,,5,22,40,,,,1.7
2007-12-01,07:00,,,10,25,47,,,,2.7
2007-12-01,08:00,,,18,36,35,,,,2.8
2007-12-01,09:00,,,31,55,28,,,,3.2
2007-12-01,10:00,,,110,82,14,,,,4.3
2007-12-01,11:00,,,25,35,47,,,,3.5
2007-12-01,12:00,,,15,19,57,,,,2.6
2007-12-01,13:00,,,14,18,53,,,,2.4
2007-12-01,14:00,,,19,25,48,,,,2.2
2007-12-01,15:00,,,19,28,48,,,,2.1
2007-12-01,16:00,,,12,20,51,,,,2.3
2007-12-01,17:00,,,23,34,38,,,,2.0
2007-12-01,18:00,,,87,70,6,,,,2.9
2007-12-01,19:00,,,118,76,3,,,,3.7
2007-12-01,20:00,,,137,76,4,,,,3.7
2007-12-01,21:00,,,94,63,2,,,,3.7
2007-12-01,22:00,,,60,52,1,,,,3.7
2007-12-01,23:00,,,48,52,3,,,,1.5
2007-12-02,00:00,,,35,55,5,,,,1.2
2007-12-02,01:00,,,17,37,28,,,,1.0
2007-12-02,02:00,,,2,9,61,,,,1.0
2007-12-02,03:00,,,1,6,67,,,,1.0
2007-12-02,04:00,,,1,4,69,,,,1.0
2007-12-02,05:00,,,1,4,71,,,,1.0
2007-12-02,06:00,,,1,4,73,,,,1.0
2007-12-02,07:00,,,1,4,72,,,,1.0
2007-12-02,08:00,,,1,5,65,,,,1.0
2007-12-02,09:00,,,2,6,64,,,,1.0
2007-12-02,10:00,,,6,9,63,,,,1.0
2007-12-02,11:00,,,7,9,70,,,,1.0
2007-12-02,12:00,,,8,9,70,,,,1.0
2007-12-02,13:00,,,6,8,73,,,,1.0
2007-12-02,14:00,,,11,12,67,,,,1.0
2007-12-02,15:00,,,17,19,57,,,,1.0
2007-12-02,16:00,,,20,23,52,,,,1.0
2007-12-02,17:00,,,14,18,56,,,,1.0
2007-12-02,18:00,,,16,18,57,,,,1.0
2007-12-02,19:00,,,11,14,61,,,,1.0
2007-12-02,20:00,,,5,10,65,,,,1.0
2007-12-02,21:00,,,7,10,68,,,,1.0
2007-12-02,22:00,,,2,6,72,,,,1.0
2007-12-02,23:00,,,1,6,71,,,,1.3
2007-12-03,00:00,,,1,4,74,,,,1.0
2007-12-03,01:00,,,1,4,75,,,,1.0
