Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-11-12,9
29-11-12,3
28-11-12,16
27-11-12,33
26-11-12,20
25-11-12,20
24-11-12,32
23-11-12,24
22-11-12,21
21-11-12,30
20-11-12,42
19-11-12,43
18-11-12,32
17-11-12,34
16-11-12,41
15-11-12,43
14-11-12,33
13-11-12,21
12-11-12,22
11-11-12,28
10-11-12,22
09-11-12,20
08-11-12,12
07-11-12,6
06-11-12,11
05-11-12,7
04-11-12,6
03-11-12,5
02-11-12,10
01-11-12,20

