Datum Zeit,Zittau-Ost PM10
,µg/m³
30-11-12,6
29-11-12,2
28-11-12,45
27-11-12,43
26-11-12,24
25-11-12,30
24-11-12,37
23-11-12,40
22-11-12,39
21-11-12,34
20-11-12,65
19-11-12,64
18-11-12,35
17-11-12,24
16-11-12,31
15-11-12,38
14-11-12,42
13-11-12,26
12-11-12,28
11-11-12,34
10-11-12,19
09-11-12,33
08-11-12,10
07-11-12,5
06-11-12,8
05-11-12,9
04-11-12,14
03-11-12,8
02-11-12,15
01-11-12,17

