Datum Zeit,Collmberg PM10
,µg/m³
30-11-12,7
29-11-12,2
28-11-12,8
27-11-12,14
26-11-12,12
25-11-12,15
24-11-12,26
23-11-12,16
22-11-12,16
21-11-12,29
20-11-12,25
19-11-12,19
18-11-12,21
17-11-12,28
16-11-12,29
15-11-12,34
14-11-12,38
13-11-12,22
12-11-12,19
11-11-12,14
10-11-12,21
09-11-12,16
08-11-12,13
07-11-12,6
06-11-12,10
05-11-12,6
04-11-12,4
03-11-12,3
02-11-12,5
01-11-12,18

