Datum Zeit,Carlsfeld PM10
,µg/m³
30-11-12,9
29-11-12,3
28-11-12,5
27-11-12,8
26-11-12,8
25-11-12,13
24-11-12,12
23-11-12,7
22-11-12,8
21-11-12,10
20-11-12,9
19-11-12,9
18-11-12,8
17-11-12,14
16-11-12,18
15-11-12,16
14-11-12,16
13-11-12,12
12-11-12,11
11-11-12,8
10-11-12,13
09-11-12,8
08-11-12,8
07-11-12,5
06-11-12,7
05-11-12,6
04-11-12,4
03-11-12,4
02-11-12,9
01-11-12,20

