Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-11-12,19
29-11-12,10
28-11-12,20
27-11-12,37
26-11-12,28
25-11-12,20
24-11-12,43
23-11-12,32
22-11-12,38
21-11-12,31
20-11-12,47
19-11-12,38
18-11-12,33
17-11-12,35
16-11-12,54
15-11-12,47
14-11-12,71
13-11-12,42
12-11-12,41
11-11-12,21
10-11-12,21
09-11-12,28
08-11-12,24
07-11-12,12
06-11-12,27
05-11-12,25
04-11-12,9
03-11-12,9
02-11-12,15
01-11-12,29

