Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-12,3
29-11-12,1
28-11-12,6
27-11-12,15
26-11-12,22
25-11-12,17
24-11-12,23
23-11-12,9
22-11-12,12
21-11-12,15
20-11-12,17
19-11-12,20
18-11-12,10
17-11-12,15
16-11-12,11
15-11-12,22
14-11-12,35
13-11-12,25
12-11-12,14
11-11-12,15
10-11-12,19
09-11-12,12
08-11-12,9
07-11-12,3
06-11-12,5
05-11-12,5
04-11-12,5
03-11-12,3
02-11-12,7
01-11-12,14

