Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-03-09,34
30-03-09,35
29-03-09,20
28-03-09,16
27-03-09,14
26-03-09,22
25-03-09,19
24-03-09,10
23-03-09,19
22-03-09,33
21-03-09,36
20-03-09,19
19-03-09,17
18-03-09,25
17-03-09,32
16-03-09,18
15-03-09,12
14-03-09,35
13-03-09,23
12-03-09,19
11-03-09,18
10-03-09,14
09-03-09,16
08-03-09,22
07-03-09,17
06-03-09,37
05-03-09,38
04-03-09,43
03-03-09,53
02-03-09,38
01-03-09,20

