Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-03-09,11.61
30-03-09,
29-03-09,8.19
28-03-09,
27-03-09,3.24
26-03-09,
25-03-09,
24-03-09,
23-03-09,5.74
22-03-09,
21-03-09,14.08
20-03-09,
19-03-09,3.41
18-03-09,
17-03-09,4.14
16-03-09,
15-03-09,1.32
14-03-09,
13-03-09,
12-03-09,
11-03-09,
10-03-09,
09-03-09,2.22
08-03-09,
07-03-09,1.56
06-03-09,
05-03-09,15.39
04-03-09,
03-03-09,
02-03-09,
01-03-09,3.69

