Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-03-09,21.12
30-03-09,
29-03-09,12.14
28-03-09,
27-03-09,8.62
26-03-09,
25-03-09,11.69
24-03-09,
23-03-09,10.16
22-03-09,
21-03-09,23.16
20-03-09,
19-03-09,9.41
18-03-09,
17-03-09,16.77
16-03-09,
15-03-09,7.77
14-03-09,
13-03-09,11.32
12-03-09,
11-03-09,8.38
10-03-09,
09-03-09,8.28
08-03-09,
07-03-09,12.60
06-03-09,
05-03-09,24.19
04-03-09,
03-03-09,29.82
02-03-09,
01-03-09,14.77

