Datum Zeit,Schwartenberg PM10
,µg/m³
31-03-09,16
30-03-09,11
29-03-09,9
28-03-09,10
27-03-09,5
26-03-09,4
25-03-09,8
24-03-09,4
23-03-09,9
22-03-09,24
21-03-09,18
20-03-09,7
19-03-09,7
18-03-09,13
17-03-09,10
16-03-09,3
15-03-09,4
14-03-09,15
13-03-09,8
12-03-09,8
11-03-09,4
10-03-09,5
09-03-09,6
08-03-09,9
07-03-09,3
06-03-09,7
05-03-09,23
04-03-09,15
03-03-09,18
02-03-09,10
01-03-09,9

