Datum Zeit,Plauen-Sued PM10
,µg/m³
31-03-09,34
30-03-09,37
29-03-09,13
28-03-09,9
27-03-09,10
26-03-09,12
25-03-09,14
24-03-09,8
23-03-09,18
22-03-09,24
21-03-09,24
20-03-09,24
19-03-09,21
18-03-09,19
17-03-09,24
16-03-09,11
15-03-09,9
14-03-09,19
13-03-09,14
12-03-09,12
11-03-09,8
10-03-09,9
09-03-09,14
08-03-09,16
07-03-09,9
06-03-09,22
05-03-09,55
04-03-09,
03-03-09,31
02-03-09,23
01-03-09,12

