Datum Zeit,Leipzig-West PM10
,µg/m³
31-03-09,33
30-03-09,27
29-03-09,13
28-03-09,10
27-03-09,8
26-03-09,15
25-03-09,12
24-03-09,6
23-03-09,14
22-03-09,28
21-03-09,27
20-03-09,11
19-03-09,12
18-03-09,19
17-03-09,23
16-03-09,14
15-03-09,11
14-03-09,26
13-03-09,18
12-03-09,16
11-03-09,10
10-03-09,11
09-03-09,11
08-03-09,17
07-03-09,16
06-03-09,28
05-03-09,38
04-03-09,33
03-03-09,32
02-03-09,24
01-03-09,16

