Datum Zeit,Bautzen PM10
,µg/m³
31-03-09,33
30-03-09,32
29-03-09,15
28-03-09,15
27-03-09,13
26-03-09,21
25-03-09,16
24-03-09,7
23-03-09,14
22-03-09,32
21-03-09,26
20-03-09,17
19-03-09,12
18-03-09,19
17-03-09,29
16-03-09,25
15-03-09,14
14-03-09,23
13-03-09,15
12-03-09,19
11-03-09,19
10-03-09,16
09-03-09,14
08-03-09,20
07-03-09,23
06-03-09,56
05-03-09,44
04-03-09,35
03-03-09,33
02-03-09,41
01-03-09,23

