Datum Zeit,Freiberg PM10
,µg/m³
31-03-09,28
30-03-09,23
29-03-09,18
28-03-09,11
27-03-09,11
26-03-09,17
25-03-09,19
24-03-09,7
23-03-09,15
22-03-09,31
21-03-09,26
20-03-09,16
19-03-09,13
18-03-09,21
17-03-09,25
16-03-09,11
15-03-09,14
14-03-09,26
13-03-09,19
12-03-09,17
11-03-09,12
10-03-09,10
09-03-09,13
08-03-09,17
07-03-09,15
06-03-09,27
05-03-09,41
04-03-09,33
03-03-09,39
02-03-09,29
01-03-09,20

