Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-03-09,36
30-03-09,38
29-03-09,19
28-03-09,11
27-03-09,13
26-03-09,19
25-03-09,14
24-03-09,9
23-03-09,20
22-03-09,32
21-03-09,31
20-03-09,21
19-03-09,21
18-03-09,29
17-03-09,35
16-03-09,17
15-03-09,12
14-03-09,26
13-03-09,21
12-03-09,18
11-03-09,16
10-03-09,11
09-03-09,18
08-03-09,21
07-03-09,14
06-03-09,28
05-03-09,47
04-03-09,37
03-03-09,38
02-03-09,33
01-03-09,15

