Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-03-09,51.89
30-03-09,
29-03-09,14.18
28-03-09,
27-03-09,8.80
26-03-09,
25-03-09,11.32
24-03-09,
23-03-09,12.75
22-03-09,
21-03-09,28.11
20-03-09,
19-03-09,15.85
18-03-09,
17-03-09,21.81
16-03-09,
15-03-09,8.90
14-03-09,
13-03-09,16.80
12-03-09,
11-03-09,10.30
10-03-09,
09-03-09,
08-03-09,
07-03-09,
06-03-09,
05-03-09,
04-03-09,
03-03-09,
02-03-09,
01-03-09,

