Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-03-09,23.58
30-03-09,
29-03-09,11.53
28-03-09,
27-03-09,8.78
26-03-09,
25-03-09,13.93
24-03-09,
23-03-09,9.27
22-03-09,
21-03-09,19.41
20-03-09,
19-03-09,8.70
18-03-09,
17-03-09,16.21
16-03-09,
15-03-09,7.89
14-03-09,
13-03-09,10.66
12-03-09,
11-03-09,10.65
10-03-09,
09-03-09,7.85
08-03-09,
07-03-09,11.08
06-03-09,
05-03-09,25.94
04-03-09,
03-03-09,26.26
02-03-09,
01-03-09,18.04

