Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2003-05-01,01:00,,,1,10,77,,,2.7
2003-05-01,02:00,,,1,7,85,,,1.1
2003-05-01,03:00,,,1,6,89,,,1.1
2003-05-01,04:00,,,1,4,90,,,1.0
2003-05-01,05:00,,,1,5,90,,,1.0
2003-05-01,06:00,,,1,3,110,,,1.0
2003-05-01,07:00,,,1,3,107,,,1.0
2003-05-01,08:00,,,1,4,106,,,1.0
2003-05-01,09:00,,,1,5,103,,,1.0
2003-05-01,10:00,,,1,6,103,,,2.0
2003-05-01,11:00,,,1,6,102,,,2.9
2003-05-01,12:00,,,1,5,105,,,2.3
2003-05-01,13:00,,,1,5,108,,,1.2
2003-05-01,14:00,,,1,5,112,,,1.2
2003-05-01,15:00,,,1,5,114,,,1.1
2003-05-01,16:00,,,1,5,114,,,1.4
2003-05-01,17:00,,,1,6,114,,,1.4
2003-05-01,18:00,,,1,7,114,,,1.1
2003-05-01,19:00,,,1,9,112,,,1.4
2003-05-01,20:00,,,1,12,99,,,1.6
2003-05-01,21:00,,,1,28,58,,,2.0
2003-05-01,22:00,,,1,19,53,,,1.4
2003-05-01,23:00,,,1,22,43,,,2.3
2003-05-02,00:00,,,1,17,39,,,1.4
2003-05-02,01:00,,,1,16,31,,,1.3
2003-05-02,02:00,,,1,14,26,,,1.3
2003-05-02,03:00,,,2,19,18,,,1.0
2003-05-02,04:00,,,2,18,14,,,1.1
2003-05-02,05:00,,,4,20,7,,,1.0
2003-05-02,06:00,,,7,22,15,,,1.0
2003-05-02,07:00,,,61,54,24,,,5.7
2003-05-02,08:00,,,4,20,46,,,4.6
2003-05-02,09:00,,,2,13,75,,,7.5
2003-05-02,10:00,,,1,10,100,,,5.0
2003-05-02,11:00,,,1,8,116,,,1.8
2003-05-02,12:00,,,1,9,119,,,1.7
2003-05-02,13:00,,,1,9,121,,,3.2
2003-05-02,14:00,,,1,9,128,,,2.6
2003-05-02,15:00,,,1,7,134,,,2.9
2003-05-02,16:00,,,1,9,132,,,3.4
2003-05-02,17:00,,,1,11,126,,,4.4
2003-05-02,18:00,,,1,14,123,,,3.4
2003-05-02,19:00,,,2,26,96,,,5.5
2003-05-02,20:00,,,1,34,63,,,9.2
2003-05-02,21:00,,,1,31,45,,,6.8
2003-05-02,22:00,,,1,32,38,,,5.1
2003-05-02,23:00,,,1,21,53,,,4.1
2003-05-03,00:00,,,1,18,52,,,4.0
2003-05-03,01:00,,,1,19,39,,,1.5
2003-05-03,02:00,,,1,21,28,,,1.0
2003-05-03,03:00,,,1,19,29,,,1.0
2003-05-03,04:00,,,1,20,19,,,1.0
2003-05-03,05:00,,,1,20,23,,,1.3
2003-05-03,06:00,,,1,14,68,,,2.5
2003-05-03,07:00,,,1,15,57,,,2.2
2003-05-03,08:00,,,1,13,66,,,2.3
2003-05-03,09:00,,,1,9,77,,,1.1
2003-05-03,10:00,,,1,11,77,,,1.3
2003-05-03,11:00,,,1,10,86,,,1.0
2003-05-03,12:00,,,1,8,94,,,2.7
2003-05-03,13:00,,,1,12,88,,,5.1
2003-05-03,14:00,,,1,7,94,,,1.0
2003-05-03,15:00,,,1,7,96,,,1.0
2003-05-03,16:00,,,1,6,100,,,1.0
2003-05-03,17:00,,,1,5,101,,,1.0
2003-05-03,18:00,,,1,5,101,,,1.0
2003-05-03,19:00,,,1,6,99,,,1.0
2003-05-03,20:00,,,1,21,72,,,1.0
2003-05-03,21:00,,,1,24,52,,,1.0
2003-05-03,22:00,,,1,24,40,,,1.0
2003-05-03,23:00,,,1,23,35,,,1.0
2003-05-04,00:00,,,1,25,23,,,1.0
2003-05-04,01:00,,,1,21,21,,,1.0
2003-05-04,02:00,,,1,12,34,,,1.0
2003-05-04,03:00,,,1,15,22,,,1.0
2003-05-04,04:00,,,1,15,17,,,1.0
2003-05-04,05:00,,,2,16,19,,,1.0
