Datum Zeit,Brockau PM10
,µg/m³
30-04-11,47
29-04-11,29
28-04-11,27
27-04-11,26
26-04-11,32
25-04-11,32
24-04-11,30
23-04-11,29
22-04-11,28
21-04-11,30
20-04-11,33
19-04-11,29
18-04-11,23
17-04-11,27
16-04-11,21
15-04-11,15
14-04-11,10
13-04-11,11
12-04-11,13
11-04-11,17
10-04-11,24
09-04-11,19
08-04-11,11
07-04-11,15
06-04-11,20
05-04-11,16
04-04-11,12
03-04-11,16
02-04-11,14
01-04-11,12

