Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-04-11,33
29-04-11,36
28-04-11,33
27-04-11,30
26-04-11,35
25-04-11,32
24-04-11,34
23-04-11,36
22-04-11,31
21-04-11,37
20-04-11,38
19-04-11,35
18-04-11,31
17-04-11,25
16-04-11,23
15-04-11,16
14-04-11,
13-04-11,11
12-04-11,21
11-04-11,20
10-04-11,25
09-04-11,28
08-04-11,15
07-04-11,17
06-04-11,19
05-04-11,18
04-04-11,16
03-04-11,17
02-04-11,14
01-04-11,13

