Datum Zeit,Carlsfeld PM10
,µg/m³
30-04-11,29
29-04-11,26
28-04-11,20
27-04-11,19
26-04-11,18
25-04-11,24
24-04-11,23
23-04-11,22
22-04-11,22
21-04-11,22
20-04-11,24
19-04-11,28
18-04-11,20
17-04-11,16
16-04-11,10
15-04-11,9
14-04-11,11
13-04-11,9
12-04-11,12
11-04-11,9
10-04-11,16
09-04-11,16
08-04-11,9
07-04-11,13
06-04-11,13
05-04-11,13
04-04-11,9
03-04-11,9
02-04-11,9
01-04-11,9

