Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-04-11,35
29-04-11,34
28-04-11,30
27-04-11,23
26-04-11,30
25-04-11,31
24-04-11,31
23-04-11,35
22-04-11,31
21-04-11,28
20-04-11,27
19-04-11,28
18-04-11,25
17-04-11,23
16-04-11,22
15-04-11,15
14-04-11,12
13-04-11,9
12-04-11,18
11-04-11,18
10-04-11,13
09-04-11,24
08-04-11,16
07-04-11,15
06-04-11,19
05-04-11,19
04-04-11,13
03-04-11,21
02-04-11,20
01-04-11,15

