Datum Zeit,Leipzig-West PM10
,µg/m³
30-04-11,26
29-04-11,39
28-04-11,32
27-04-11,25
26-04-11,32
25-04-11,30
24-04-11,35
23-04-11,38
22-04-11,41
21-04-11,50
20-04-11,38
19-04-11,35
18-04-11,29
17-04-11,25
16-04-11,18
15-04-11,15
14-04-11,12
13-04-11,12
12-04-11,19
11-04-11,23
10-04-11,23
09-04-11,27
08-04-11,14
07-04-11,19
06-04-11,24
05-04-11,20
04-04-11,15
03-04-11,18
02-04-11,20
01-04-11,15

