Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-04-11,36
29-04-11,51
28-04-11,43
27-04-11,37
26-04-11,42
25-04-11,36
24-04-11,40
23-04-11,45
22-04-11,49
21-04-11,65
20-04-11,52
19-04-11,44
18-04-11,46
17-04-11,36
16-04-11,31
15-04-11,27
14-04-11,24
13-04-11,19
12-04-11,46
11-04-11,45
10-04-11,30
09-04-11,35
08-04-11,42
07-04-11,43
06-04-11,41
05-04-11,29
04-04-11,21
03-04-11,21
02-04-11,24
01-04-11,30

