Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-11,36
29-04-11,43
28-04-11,34
27-04-11,28
26-04-11,27
25-04-11,33
24-04-11,36
23-04-11,43
22-04-11,39
21-04-11,36
20-04-11,33
19-04-11,31
18-04-11,41
17-04-11,23
16-04-11,22
15-04-11,18
14-04-11,7
13-04-11,5
12-04-11,22
11-04-11,16
10-04-11,10
09-04-11,21
08-04-11,15
07-04-11,15
06-04-11,18
05-04-11,19
04-04-11,17
03-04-11,22
02-04-11,45
01-04-11,19

