Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-04-11,34
29-04-11,33
28-04-11,29
27-04-11,23
26-04-11,29
25-04-11,34
24-04-11,33
23-04-11,34
22-04-11,30
21-04-11,29
20-04-11,25
19-04-11,27
18-04-11,27
17-04-11,25
16-04-11,20
15-04-11,14
14-04-11,
13-04-11,9
12-04-11,18
11-04-11,15
10-04-11,11
09-04-11,25
08-04-11,14
07-04-11,16
06-04-11,19
05-04-11,20
04-04-11,12
03-04-11,21
02-04-11,17
01-04-11,15

