Datum Zeit,Klingenthal PM10
,µg/m³
31-10-16,
30-10-16,
29-10-16,
28-10-16,17
27-10-16,24
26-10-16,11
25-10-16,11
24-10-16,17
23-10-16,15
22-10-16,12
21-10-16,8
20-10-16,5
19-10-16,8
18-10-16,21
17-10-16,16
16-10-16,14
15-10-16,20
14-10-16,19
13-10-16,8
12-10-16,7
11-10-16,10
10-10-16,8
09-10-16,6
08-10-16,7
07-10-16,6
06-10-16,2
05-10-16,5
04-10-16,7
03-10-16,5
02-10-16,5
01-10-16,11

