Datum Zeit,Glauchau PM10
,µg/m³
31-10-16,
30-10-16,17
29-10-16,13
28-10-16,22
27-10-16,31
26-10-16,21
25-10-16,11
24-10-16,19
23-10-16,14
22-10-16,12
21-10-16,12
20-10-16,9
19-10-16,7
18-10-16,20
17-10-16,27
16-10-16,16
15-10-16,23
14-10-16,20
13-10-16,10
12-10-16,7
11-10-16,17
10-10-16,14
09-10-16,8
08-10-16,7
07-10-16,6
06-10-16,3
05-10-16,6
04-10-16,7
03-10-16,7
02-10-16,5
01-10-16,13

