Datum Zeit,Carlsfeld PM10
,µg/m³
31-10-16,
30-10-16,
29-10-16,
28-10-16,11
27-10-16,14
26-10-16,5
25-10-16,4
24-10-16,8
23-10-16,9
22-10-16,5
21-10-16,4
20-10-16,2
19-10-16,
18-10-16,11
17-10-16,9
16-10-16,4
15-10-16,10
14-10-16,12
13-10-16,4
12-10-16,3
11-10-16,7
10-10-16,4
09-10-16,2
08-10-16,2
07-10-16,3
06-10-16,1
05-10-16,3
04-10-16,4
03-10-16,3
02-10-16,3
01-10-16,10

