Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-09-01,,,,,,,31,,
2000-09-01,01:00,1.3,0.1,11,25,13,,,1.9
2000-09-01,02:00,0.8,0.1,9,21,9,,,1.6
2000-09-01,03:00,1.1,0.1,39,26,4,,,2.4
2000-09-01,04:00,1.1,0.1,31,28,1,,,2.6
2000-09-01,05:00,2.4,0.7,102,35,,,,2.6
2000-09-01,06:00,5.8,1.9,,,1,,,3.8
2000-09-01,07:00,9.6,1.4,182,38,2,,,5.4
2000-09-01,08:00,3.9,1.0,147,38,4,,,
2000-09-01,11:00,,1.3,,,20,,,
2000-09-01,12:00,,1.0,96,67,31,,,
2000-09-01,13:00,,1.0,97,71,49,,,5.9
2000-09-01,14:00,,1.1,77,72,59,,,
2000-09-01,15:00,,1.0,81,73,49,,,4.5
2000-09-01,16:00,,0.7,56,54,50,,,1.1
2000-09-01,17:00,6.0,1.7,118,80,26,,,2.5
2000-09-01,18:00,7.5,2.1,106,75,16,,,2.1
2000-09-01,19:00,5.6,1.3,71,66,22,,,2.4
2000-09-01,20:00,4.8,0.8,48,58,22,,,2.8
2000-09-01,21:00,7.2,1.6,89,62,9,,,2.7
2000-09-01,22:00,2.9,0.5,17,26,54,,,1.1
2000-09-01,23:00,0.8,0.2,8,23,86,,,1.0
2000-09-02,,,,,,,16,,
2000-09-02,00:00,1.6,0.1,8,27,70,,,1.0
2000-09-02,01:00,0.9,0.1,3,14,76,,,1.1
2000-09-02,02:00,0.8,0.1,4,15,68,,,1.3
2000-09-02,03:00,0.8,0.1,3,17,59,,,1.0
2000-09-02,04:00,0.6,0.1,4,14,59,,,1.1
2000-09-02,05:00,0.7,0.1,7,19,53,,,1.3
2000-09-02,06:00,1.0,0.2,25,28,39,,,1.6
2000-09-02,07:00,2.0,0.4,46,36,26,,,2.1
2000-09-02,08:00,2.5,0.5,41,30,29,,,3.0
2000-09-02,09:00,2.2,0.5,51,30,33,,,2.5
2000-09-02,10:00,3.5,0.7,,,,,,1.7
2000-09-02,11:00,3.0,0.5,45,29,38,,,2.4
2000-09-02,12:00,2.1,0.3,27,22,51,,,1.8
2000-09-02,13:00,1.5,0.2,20,20,60,,,1.3
2000-09-02,14:00,1.7,0.3,28,22,57,,,
2000-09-02,15:00,2.0,0.3,25,23,56,,,1.9
2000-09-02,16:00,1.6,0.2,17,18,59,,,1.3
2000-09-02,17:00,2.4,0.4,48,37,34,,,1.5
2000-09-02,18:00,1.3,0.1,10,14,51,,,1.3
2000-09-02,19:00,1.4,0.1,14,17,45,,,1.1
2000-09-02,20:00,1.6,0.1,19,21,39,,,1.6
2000-09-02,21:00,1.3,0.1,13,20,38,,,1.4
2000-09-02,22:00,1.3,0.1,11,17,40,,,1.5
2000-09-02,23:00,0.7,0.1,3,9,51,,,1.5
2000-09-03,,,,,,,13,,
2000-09-03,00:00,0.7,0.1,3,10,48,,,1.3
2000-09-03,01:00,0.7,0.1,3,12,44,,,1.7
2000-09-03,02:00,0.7,0.1,3,11,44,,,1.5
2000-09-03,03:00,0.6,0.1,3,10,44,,,2.0
2000-09-03,04:00,0.6,0.1,1,7,50,,,1.3
2000-09-03,05:00,0.7,0.1,1,8,50,,,1.7
2000-09-03,06:00,0.6,0.1,4,11,48,,,2.2
2000-09-03,07:00,0.5,0.1,7,12,49,,,2.0
2000-09-03,08:00,0.8,0.1,6,12,49,,,3.2
