Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-09-01,01:00,,0.1,3,20,13,,,3.2
2000-09-01,02:00,,0.1,,,13,,,2.2
2000-09-01,03:00,,0.1,2,15,13,,,
2000-09-01,04:00,,0.1,8,17,11,,,2.8
2000-09-01,05:00,,0.4,37,26,,,,2.9
2000-09-01,06:00,,1.2,111,35,1,,,4.1
2000-09-01,07:00,,1.3,130,41,1,,,3.6
2000-09-01,08:00,,0.7,78,45,5,,,3.9
2000-09-01,09:00,,0.5,47,47,25,,,3.8
2000-09-01,10:00,,0.5,32,47,46,,,5.4
2000-09-01,11:00,,0.2,22,35,85,,,6.5
2000-09-01,12:00,,0.2,18,31,92,,,7.9
2000-09-01,13:00,,0.4,26,43,78,,,8.9
2000-09-01,14:00,,0.3,27,43,76,,,10.0
2000-09-01,15:00,,0.6,40,57,64,,,11.5
2000-09-01,16:00,,0.4,18,32,79,,,10.0
2000-09-01,17:00,,0.2,11,27,86,,,4.9
2000-09-01,18:00,,0.3,16,39,68,,,3.5
2000-09-01,19:00,,0.5,17,47,31,,,3.6
2000-09-01,20:00,,0.8,22,49,5,,,3.9
2000-09-01,21:00,,0.7,14,42,7,,,4.5
2000-09-01,22:00,,0.6,20,38,8,,,4.1
2000-09-01,23:00,,0.7,15,33,9,,,4.3
2000-09-02,00:00,,0.6,19,33,17,,,3.9
2000-09-02,01:00,,0.2,4,12,78,,,1.6
2000-09-02,02:00,,0.5,,,62,,,
2000-09-02,03:00,,0.6,12,26,41,,,1.0
2000-09-02,04:00,,0.3,4,15,45,,,1.0
2000-09-02,05:00,,0.2,10,17,,,,1.0
2000-09-02,06:00,,0.2,11,22,40,,,1.0
2000-09-02,07:00,,0.2,11,20,40,,,1.3
2000-09-02,08:00,,0.1,12,15,47,,,1.1
2000-09-02,09:00,,0.2,10,13,53,,,1.0
2000-09-02,10:00,,0.1,13,11,59,,,1.0
2000-09-02,11:00,,0.1,11,10,62,,,1.0
2000-09-02,12:00,,0.1,9,9,70,,,1.0
2000-09-02,13:00,,0.1,8,10,74,,,1.0
2000-09-02,14:00,,0.1,13,14,71,,,1.0
2000-09-02,15:00,,,7,9,77,,,1.0
2000-09-02,16:00,,0.1,7,11,68,,,1.0
2000-09-02,17:00,,0.1,9,14,55,,,1.0
2000-09-02,18:00,,0.1,6,10,56,,,1.0
2000-09-02,19:00,,0.1,6,11,54,,,1.0
2000-09-02,20:00,,0.1,6,11,55,,,1.0
2000-09-02,21:00,,0.1,4,9,57,,,1.0
2000-09-02,22:00,,0.1,3,9,60,,,1.0
2000-09-02,23:00,,0.1,2,7,64,,,1.0
2000-09-03,00:00,,0.1,2,7,64,,,1.0
2000-09-03,01:00,,0.1,,,64,,,1.0
2000-09-03,02:00,,0.1,1,6,61,,,
2000-09-03,03:00,,0.1,2,7,56,,,1.0
2000-09-03,04:00,,0.1,1,8,,,,1.0
2000-09-03,05:00,,0.1,1,6,54,,,1.0
2000-09-03,06:00,,0.1,3,7,53,,,1.0
2000-09-03,07:00,,0.1,2,7,52,,,1.0
2000-09-03,08:00,,0.1,2,7,53,,,1.0
2000-09-03,09:00,,0.1,5,8,56,,,1.0
