Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-09-01,01:00,,0.1,1,6,12,,,1.0
2000-09-01,02:00,,0.1,1,5,14,,,1.0
2000-09-01,03:00,,0.1,1,6,16,,,1.0
2000-09-01,04:00,,0.1,2,6,10,,,1.0
2000-09-01,05:00,,0.3,20,12,4,,,1.0
2000-09-01,06:00,,0.2,41,18,2,,,1.0
2000-09-01,07:00,,0.2,33,15,2,,,1.0
2000-09-01,08:00,,0.2,23,16,3,,,2.0
2000-09-01,10:00,,0.1,7,12,,,,8.1
2000-09-01,11:00,,0.1,10,15,59,,,13.4
2000-09-01,12:00,,0.1,5,10,,,,10.4
2000-09-01,13:00,,0.1,3,9,96,,,3.9
2000-09-01,14:00,,0.1,9,21,75,,,3.0
2000-09-01,15:00,,0.1,,,86,,,
2000-09-01,16:00,,,5,18,85,,,2.1
2000-09-01,17:00,,0.1,2,8,82,,,1.7
2000-09-01,18:00,,0.1,1,6,55,,,1.0
2000-09-01,19:00,,0.1,2,7,30,,,1.0
2000-09-01,20:00,,0.1,2,9,11,,,1.2
2000-09-01,21:00,,0.1,2,6,8,,,1.5
2000-09-01,22:00,,0.1,1,6,10,,,1.1
2000-09-01,23:00,,0.1,1,8,8,,,1.2
2000-09-02,00:00,,0.1,1,6,75,,,
2000-09-02,01:00,,0.1,1,5,84,,,1.0
2000-09-02,02:00,,0.1,1,4,62,,,1.0
2000-09-02,03:00,,0.1,1,3,63,,,1.0
2000-09-02,04:00,,0.1,1,4,72,,,1.2
2000-09-02,05:00,,0.1,1,5,60,,,1.4
2000-09-02,06:00,,0.1,2,9,55,,,1.5
2000-09-02,07:00,,0.1,2,7,54,,,1.1
2000-09-02,08:00,,0.1,2,7,54,,,1.0
2000-09-02,09:00,,0.2,4,8,50,,,4.4
2000-09-02,10:00,,0.1,3,7,56,,,6.0
2000-09-02,11:00,,0.1,5,8,58,,,3.7
2000-09-02,12:00,,0.1,3,7,,,,1.6
2000-09-02,13:00,,0.1,13,8,66,,,1.3
2000-09-02,14:00,,0.1,,,72,,,
2000-09-02,15:00,,0.1,3,7,70,,,3.6
2000-09-02,16:00,,0.1,3,6,63,,,1.6
2000-09-02,17:00,,0.1,2,6,61,,,1.2
2000-09-02,18:00,,0.1,2,6,58,,,1.2
2000-09-02,19:00,,0.1,1,5,58,,,1.0
2000-09-02,20:00,,0.1,2,5,57,,,2.5
2000-09-02,21:00,,0.1,2,5,59,,,2.3
2000-09-02,22:00,,0.1,1,4,58,,,1.0
2000-09-02,23:00,,0.1,1,5,61,,,1.4
2000-09-03,00:00,,0.1,1,7,61,,,
2000-09-03,01:00,,0.1,1,5,59,,,1.0
2000-09-03,02:00,,0.1,1,6,53,,,1.0
2000-09-03,03:00,,0.1,1,6,51,,,1.3
2000-09-03,04:00,,0.1,1,6,48,,,1.0
2000-09-03,05:00,,0.1,1,5,49,,,1.0
2000-09-03,06:00,,0.1,1,5,50,,,1.0
2000-09-03,07:00,,0.2,1,6,49,,,1.0
2000-09-03,08:00,,0.1,1,7,50,,,1.0
2000-09-03,09:00,,0.1,3,8,52,,,1.0
2000-09-03,10:00,,0.1,2,7,59,,,1.3
2000-09-03,11:00,,0.1,2,8,,,,1.5
2000-09-03,12:00,,0.1,2,7,64,,,1.9
2000-09-03,13:00,,0.1,4,9,61,,,1.2
2000-09-03,14:00,,0.1,,,68,,,
2000-09-03,15:00,,0.1,5,10,63,,,1.0
2000-09-03,16:00,,,6,11,53,,,1.0
2000-09-03,17:00,,0.1,4,11,54,,,1.0
2000-09-03,18:00,,0.1,2,10,54,,,1.0
2000-09-03,19:00,,0.1,2,9,52,,,1.0
2000-09-03,20:00,,0.1,3,10,51,,,1.0
2000-09-03,21:00,,0.1,2,8,49,,,1.0
2000-09-03,22:00,,0.1,1,8,48,,,1.0
2000-09-03,23:00,,0.1,1,6,48,,,1.0
2000-09-04,00:00,,0.1,1,6,51,,,
2000-09-04,01:00,,0.1,1,4,58,,,1.0
2000-09-04,02:00,,0.1,1,4,57,,,1.0
2000-09-04,03:00,,0.1,1,4,56,,,1.0
2000-09-04,04:00,,0.1,1,7,49,,,1.0
2000-09-04,05:00,,0.1,6,15,44,,,1.0
2000-09-04,06:00,,0.1,22,27,36,,,1.0
2000-09-04,07:00,,0.1,25,28,34,,,1.0
2000-09-04,08:00,,0.1,25,27,37,,,1.0
2000-09-04,09:00,,0.1,24,23,40,,,1.0
2000-09-04,10:00,,0.1,21,19,48,,,1.2
2000-09-04,11:00,,0.1,19,19,,,,1.0
