Datum Zeit,Dresden-Nord NO2
,µg/m³
01-01-04 00:00,33
31-12-03 23:00,42
31-12-03 22:00,34
31-12-03 21:00,38
31-12-03 20:00,54
31-12-03 19:00,53
31-12-03 18:00,55
31-12-03 17:00,50
31-12-03 16:00,44
31-12-03 15:00,41
31-12-03 14:00,31
31-12-03 13:00,37
31-12-03 12:00,40
31-12-03 11:00,32
31-12-03 10:00,41
31-12-03 09:00,43
31-12-03 08:00,40
31-12-03 07:00,33
31-12-03 06:00,41
31-12-03 05:00,35
31-12-03 04:00,31
31-12-03 03:00,31
31-12-03 02:00,31
31-12-03 01:00,29
31-12-03 00:00,41
30-12-03 23:00,50
30-12-03 22:00,52
30-12-03 21:00,43
30-12-03 20:00,44
30-12-03 19:00,59
30-12-03 18:00,51
30-12-03 17:00,54
30-12-03 16:00,56
30-12-03 15:00,67
30-12-03 14:00,62
30-12-03 13:00,68
30-12-03 12:00,67
30-12-03 11:00,63
30-12-03 10:00,59
30-12-03 09:00,66
30-12-03 08:00,61
30-12-03 07:00,51
30-12-03 06:00,55
30-12-03 05:00,52
30-12-03 04:00,68
30-12-03 03:00,41
30-12-03 02:00,43
30-12-03 01:00,55
30-12-03 00:00,55
29-12-03 23:00,57
29-12-03 22:00,64
29-12-03 21:00,71
29-12-03 20:00,76
29-12-03 19:00,78
29-12-03 18:00,79
29-12-03 17:00,75
29-12-03 16:00,66
29-12-03 15:00,65
29-12-03 14:00,56
29-12-03 13:00,57
29-12-03 12:00,60
29-12-03 11:00,60
29-12-03 10:00,55
29-12-03 09:00,59
29-12-03 08:00,67
29-12-03 07:00,62
29-12-03 06:00,64
29-12-03 05:00,48
29-12-03 04:00,39
29-12-03 03:00,22
29-12-03 02:00,34
29-12-03 01:00,37
29-12-03 00:00,33
28-12-03 23:00,32
28-12-03 22:00,29
28-12-03 21:00,31
28-12-03 20:00,36
28-12-03 19:00,32
28-12-03 18:00,33
28-12-03 17:00,30
28-12-03 16:00,29
28-12-03 15:00,27
28-12-03 14:00,25
28-12-03 13:00,22
28-12-03 12:00,21
28-12-03 11:00,19
28-12-03 10:00,20
28-12-03 09:00,22
28-12-03 08:00,24
28-12-03 07:00,26
28-12-03 06:00,34
28-12-03 05:00,39
28-12-03 04:00,47
28-12-03 03:00,36
