Datum Zeit,Collmberg NO2
,µg/m³
01-01-04 00:00,8
31-12-03 23:00,9
31-12-03 22:00,9
31-12-03 21:00,12
31-12-03 20:00,13
31-12-03 19:00,14
31-12-03 18:00,16
31-12-03 17:00,16
31-12-03 16:00,14
31-12-03 15:00,9
31-12-03 14:00,10
31-12-03 13:00,10
31-12-03 12:00,11
31-12-03 11:00,13
31-12-03 10:00,10
31-12-03 09:00,9
31-12-03 08:00,9
31-12-03 07:00,10
31-12-03 06:00,9
31-12-03 05:00,9
31-12-03 04:00,9
31-12-03 03:00,11
31-12-03 02:00,11
31-12-03 01:00,12
31-12-03 00:00,13
30-12-03 23:00,14
30-12-03 22:00,14
30-12-03 21:00,12
30-12-03 20:00,13
30-12-03 19:00,14
30-12-03 18:00,13
30-12-03 17:00,15
30-12-03 16:00,14
30-12-03 15:00,14
30-12-03 14:00,12
30-12-03 13:00,13
30-12-03 12:00,13
30-12-03 11:00,12
30-12-03 10:00,14
30-12-03 09:00,14
30-12-03 08:00,10
30-12-03 07:00,9
30-12-03 06:00,7
30-12-03 05:00,5
30-12-03 04:00,5
30-12-03 03:00,4
30-12-03 02:00,5
30-12-03 01:00,8
30-12-03 00:00,10
29-12-03 23:00,7
29-12-03 22:00,8
29-12-03 21:00,8
29-12-03 20:00,8
29-12-03 19:00,8
29-12-03 18:00,7
29-12-03 17:00,7
29-12-03 16:00,7
29-12-03 15:00,7
29-12-03 14:00,7
29-12-03 13:00,7
29-12-03 12:00,6
29-12-03 11:00,7
29-12-03 10:00,10
29-12-03 09:00,
29-12-03 08:00,
29-12-03 07:00,
29-12-03 06:00,
29-12-03 05:00,
29-12-03 04:00,
29-12-03 03:00,
29-12-03 02:00,
29-12-03 01:00,
29-12-03 00:00,
28-12-03 23:00,
28-12-03 22:00,
28-12-03 21:00,
28-12-03 20:00,
28-12-03 19:00,
28-12-03 18:00,
28-12-03 17:00,
28-12-03 16:00,
28-12-03 15:00,
28-12-03 14:00,
28-12-03 13:00,
28-12-03 12:00,
28-12-03 11:00,
28-12-03 10:00,
28-12-03 09:00,
28-12-03 08:00,
28-12-03 07:00,
28-12-03 06:00,
28-12-03 05:00,
28-12-03 04:00,
28-12-03 03:00,
28-12-03 02:00,
28-12-03 01:00,
28-12-03 00:00,
27-12-03 23:00,
27-12-03 22:00,
27-12-03 21:00,
27-12-03 20:00,
27-12-03 19:00,
27-12-03 18:00,
27-12-03 17:00,
27-12-03 16:00,
27-12-03 15:00,
27-12-03 14:00,
27-12-03 13:00,
27-12-03 12:00,
27-12-03 11:00,
27-12-03 10:00,
27-12-03 09:00,
27-12-03 08:00,
27-12-03 07:00,
27-12-03 06:00,
27-12-03 05:00,
27-12-03 04:00,
27-12-03 03:00,
27-12-03 02:00,
27-12-03 01:00,
27-12-03 00:00,
26-12-03 23:00,
26-12-03 22:00,
26-12-03 21:00,
26-12-03 20:00,
26-12-03 19:00,
26-12-03 18:00,
26-12-03 17:00,7
26-12-03 16:00,6
26-12-03 15:00,6
26-12-03 14:00,8
26-12-03 13:00,8
26-12-03 12:00,9
26-12-03 11:00,8
26-12-03 10:00,8
26-12-03 09:00,7
26-12-03 08:00,7
26-12-03 07:00,8
26-12-03 06:00,8
26-12-03 05:00,9
26-12-03 04:00,9
26-12-03 03:00,9
26-12-03 02:00,9
26-12-03 01:00,9
26-12-03 00:00,9
25-12-03 23:00,10
25-12-03 22:00,9
25-12-03 21:00,10
25-12-03 20:00,10
25-12-03 19:00,10
25-12-03 18:00,10
25-12-03 17:00,9
25-12-03 16:00,9
25-12-03 15:00,9
25-12-03 14:00,8
25-12-03 13:00,7
25-12-03 12:00,6
25-12-03 11:00,5
25-12-03 10:00,5
25-12-03 09:00,3
25-12-03 08:00,3
25-12-03 07:00,3
25-12-03 06:00,3
25-12-03 05:00,3
25-12-03 04:00,4
25-12-03 03:00,3
25-12-03 02:00,3
25-12-03 01:00,4
25-12-03 00:00,5
24-12-03 23:00,5
24-12-03 22:00,5
24-12-03 21:00,5
24-12-03 20:00,6
24-12-03 19:00,7
24-12-03 18:00,7
24-12-03 17:00,7
24-12-03 16:00,8
24-12-03 15:00,9
24-12-03 14:00,9
24-12-03 13:00,9
24-12-03 12:00,10
24-12-03 11:00,11
24-12-03 10:00,10
24-12-03 09:00,9
24-12-03 08:00,8
24-12-03 07:00,8
24-12-03 06:00,8
24-12-03 05:00,8
24-12-03 04:00,10
24-12-03 03:00,10
24-12-03 02:00,11
24-12-03 01:00,12
24-12-03 00:00,13
23-12-03 23:00,16
23-12-03 22:00,16
23-12-03 21:00,14
23-12-03 20:00,14
23-12-03 19:00,16
23-12-03 18:00,17
23-12-03 17:00,17
23-12-03 16:00,14
23-12-03 15:00,11
23-12-03 14:00,10
23-12-03 13:00,11
23-12-03 12:00,11
23-12-03 11:00,12
23-12-03 10:00,13
23-12-03 09:00,16
23-12-03 08:00,17
23-12-03 07:00,13
23-12-03 06:00,12
23-12-03 05:00,11
23-12-03 04:00,9
23-12-03 03:00,8
23-12-03 02:00,7
23-12-03 01:00,6
23-12-03 00:00,5
22-12-03 23:00,4
22-12-03 22:00,4
22-12-03 21:00,4
22-12-03 20:00,4
22-12-03 19:00,7
22-12-03 18:00,7
22-12-03 17:00,4
22-12-03 16:00,5
22-12-03 15:00,5
22-12-03 14:00,4
22-12-03 13:00,7
22-12-03 12:00,7
22-12-03 11:00,9
22-12-03 10:00,8
22-12-03 09:00,8
22-12-03 08:00,8
22-12-03 07:00,6
22-12-03 06:00,6
22-12-03 05:00,7
22-12-03 04:00,6
22-12-03 03:00,7
22-12-03 02:00,5
22-12-03 01:00,5
22-12-03 00:00,5
21-12-03 23:00,6
21-12-03 22:00,6
21-12-03 21:00,6
21-12-03 20:00,8
21-12-03 19:00,6
21-12-03 18:00,5
21-12-03 17:00,5
21-12-03 16:00,4
21-12-03 15:00,4
21-12-03 14:00,4
21-12-03 13:00,4
21-12-03 12:00,5
21-12-03 11:00,4
21-12-03 10:00,5
21-12-03 09:00,6
21-12-03 08:00,6
21-12-03 07:00,6
21-12-03 06:00,6
21-12-03 05:00,7
21-12-03 04:00,8
21-12-03 03:00,9
21-12-03 02:00,10
21-12-03 01:00,11
21-12-03 00:00,13
20-12-03 23:00,16
20-12-03 22:00,15
