Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-01-04 00:00,1.0
31-12-03 23:00,1.0
31-12-03 22:00,1.0
31-12-03 21:00,1.1
31-12-03 20:00,1.1
31-12-03 19:00,1.2
31-12-03 18:00,1.3
31-12-03 17:00,1.9
31-12-03 16:00,2.7
31-12-03 15:00,4.0
31-12-03 14:00,6.8
31-12-03 13:00,4.6
31-12-03 12:00,3.3
31-12-03 11:00,4.2
31-12-03 10:00,4.5
31-12-03 09:00,3.5
31-12-03 08:00,4.3
31-12-03 07:00,3.7
31-12-03 06:00,3.2
31-12-03 05:00,4.4
31-12-03 04:00,5.4
31-12-03 03:00,5.3
31-12-03 02:00,6.3
31-12-03 01:00,5.5
31-12-03 00:00,6.3
30-12-03 23:00,8.1
30-12-03 22:00,7.2
30-12-03 21:00,6.1
30-12-03 20:00,7.8
30-12-03 19:00,5.6
30-12-03 18:00,6.2
30-12-03 17:00,9.1
30-12-03 16:00,7.8
30-12-03 15:00,7.7
30-12-03 14:00,7.1
30-12-03 13:00,6.9
30-12-03 12:00,6.3
30-12-03 11:00,6.1
30-12-03 10:00,8.9
30-12-03 09:00,8.7
30-12-03 08:00,9.2
30-12-03 07:00,9.5
30-12-03 06:00,12.3
30-12-03 05:00,14.4
30-12-03 04:00,15.2
30-12-03 03:00,15.6
30-12-03 02:00,16.3
30-12-03 01:00,16.0
30-12-03 00:00,8.6
29-12-03 23:00,5.2
29-12-03 22:00,5.4
29-12-03 21:00,5.0
29-12-03 20:00,4.8
29-12-03 19:00,3.9
29-12-03 18:00,3.1
29-12-03 17:00,2.9
29-12-03 16:00,4.2
29-12-03 15:00,4.1
29-12-03 14:00,3.5
29-12-03 13:00,3.3
29-12-03 12:00,3.6
29-12-03 11:00,4.2
29-12-03 10:00,4.5
29-12-03 09:00,3.5
29-12-03 08:00,3.6
29-12-03 07:00,3.9
29-12-03 06:00,4.5
29-12-03 05:00,5.2
29-12-03 04:00,5.5
29-12-03 03:00,6.2
29-12-03 02:00,10.8
29-12-03 01:00,19.6
29-12-03 00:00,16.1
28-12-03 23:00,15.5
28-12-03 22:00,15.6
28-12-03 21:00,17.3
28-12-03 20:00,16.6
28-12-03 19:00,17.3
28-12-03 18:00,16.0
28-12-03 17:00,13.5
28-12-03 16:00,12.3
28-12-03 15:00,13.0
28-12-03 14:00,11.6
28-12-03 13:00,10.3
28-12-03 12:00,8.6
28-12-03 11:00,10.1
28-12-03 10:00,10.7
28-12-03 09:00,11.9
28-12-03 08:00,11.2
28-12-03 07:00,12.8
28-12-03 06:00,12.4
28-12-03 05:00,15.3
28-12-03 04:00,19.7
28-12-03 03:00,19.5
28-12-03 02:00,18.9
28-12-03 01:00,22.1
28-12-03 00:00,33.1
27-12-03 23:00,41.3
27-12-03 22:00,41.9
27-12-03 21:00,24.5
27-12-03 20:00,17.8
27-12-03 19:00,7.5
27-12-03 18:00,8.3
27-12-03 17:00,19.2
27-12-03 16:00,19.9
27-12-03 15:00,23.3
27-12-03 14:00,23.6
27-12-03 13:00,23.5
27-12-03 12:00,20.4
27-12-03 11:00,18.8
27-12-03 10:00,17.0
27-12-03 09:00,17.3
27-12-03 08:00,17.7
27-12-03 07:00,18.3
27-12-03 06:00,16.2
27-12-03 05:00,14.3
27-12-03 04:00,15.5
27-12-03 03:00,15.8
27-12-03 02:00,15.6
27-12-03 01:00,15.6
27-12-03 00:00,15.7
26-12-03 23:00,13.1
26-12-03 22:00,12.2
26-12-03 21:00,10.0
26-12-03 20:00,10.4
26-12-03 19:00,7.7
26-12-03 18:00,20.4
26-12-03 17:00,18.4
26-12-03 16:00,25.9
26-12-03 15:00,23.4
26-12-03 14:00,24.0
26-12-03 13:00,23.1
26-12-03 12:00,22.1
26-12-03 11:00,21.7
26-12-03 10:00,18.2
26-12-03 09:00,5.3
26-12-03 08:00,2.7
26-12-03 07:00,2.9
26-12-03 06:00,1.4
26-12-03 05:00,1.3
26-12-03 04:00,1.2
26-12-03 03:00,1.2
26-12-03 02:00,1.9
26-12-03 01:00,2.3
26-12-03 00:00,4.3
25-12-03 23:00,4.3
25-12-03 22:00,3.5
25-12-03 21:00,4.1
25-12-03 20:00,4.2
25-12-03 19:00,8.0
25-12-03 18:00,16.9
25-12-03 17:00,20.6
25-12-03 16:00,22.3
25-12-03 15:00,26.8
25-12-03 14:00,27.8
25-12-03 13:00,25.5
25-12-03 12:00,28.0
25-12-03 11:00,32.0
25-12-03 10:00,36.7
25-12-03 09:00,45.3
25-12-03 08:00,45.7
25-12-03 07:00,43.3
25-12-03 06:00,41.1
25-12-03 05:00,42.7
25-12-03 04:00,41.2
25-12-03 03:00,40.3
25-12-03 02:00,37.8
25-12-03 01:00,33.8
25-12-03 00:00,30.8
24-12-03 23:00,33.6
24-12-03 22:00,36.5
24-12-03 21:00,32.1
24-12-03 20:00,20.1
24-12-03 19:00,19.8
24-12-03 18:00,33.2
24-12-03 17:00,39.7
24-12-03 16:00,29.1
24-12-03 15:00,33.5
24-12-03 14:00,42.6
24-12-03 13:00,33.5
24-12-03 12:00,31.2
24-12-03 11:00,40.2
24-12-03 10:00,47.5
24-12-03 09:00,46.7
24-12-03 08:00,35.7
24-12-03 07:00,31.5
24-12-03 06:00,30.3
24-12-03 05:00,32.2
24-12-03 04:00,32.6
24-12-03 03:00,27.2
24-12-03 02:00,28.3
24-12-03 01:00,27.4
24-12-03 00:00,27.0
23-12-03 23:00,29.0
23-12-03 22:00,29.2
23-12-03 21:00,20.1
23-12-03 20:00,17.5
23-12-03 19:00,10.7
23-12-03 18:00,7.1
23-12-03 17:00,9.1
23-12-03 16:00,7.1
23-12-03 15:00,9.3
23-12-03 14:00,6.9
23-12-03 13:00,7.1
23-12-03 12:00,7.6
23-12-03 11:00,5.0
23-12-03 10:00,4.4
23-12-03 09:00,7.6
23-12-03 08:00,2.2
23-12-03 07:00,1.1
23-12-03 06:00,1.2
23-12-03 05:00,1.1
23-12-03 04:00,1.2
23-12-03 03:00,1.0
23-12-03 02:00,1.3
23-12-03 01:00,1.1
23-12-03 00:00,1.0
22-12-03 23:00,1.3
22-12-03 22:00,1.1
22-12-03 21:00,1.2
22-12-03 20:00,1.1
22-12-03 19:00,1.7
22-12-03 18:00,1.1
22-12-03 17:00,1.8
22-12-03 16:00,1.6
22-12-03 15:00,1.8
22-12-03 14:00,1.6
22-12-03 13:00,1.8
22-12-03 12:00,3.3
22-12-03 11:00,4.1
22-12-03 10:00,4.3
22-12-03 09:00,4.6
22-12-03 08:00,2.2
22-12-03 07:00,1.4
22-12-03 06:00,2.0
22-12-03 05:00,1.1
22-12-03 04:00,1.2
22-12-03 03:00,1.8
22-12-03 02:00,3.5
22-12-03 01:00,3.3
22-12-03 00:00,2.1
21-12-03 23:00,1.0
21-12-03 22:00,1.0
21-12-03 21:00,1.0
21-12-03 20:00,1.0
21-12-03 19:00,1.0
21-12-03 18:00,1.0
21-12-03 17:00,1.0
21-12-03 16:00,1.0
21-12-03 15:00,1.0
21-12-03 14:00,1.0
21-12-03 13:00,1.0
21-12-03 12:00,1.0
21-12-03 11:00,1.2
21-12-03 10:00,1.2
21-12-03 09:00,1.8
21-12-03 08:00,1.9
21-12-03 07:00,2.3
21-12-03 06:00,1.0
21-12-03 05:00,1.0
21-12-03 04:00,1.0
21-12-03 03:00,1.0
21-12-03 02:00,2.3
21-12-03 01:00,4.7
21-12-03 00:00,12.4
20-12-03 23:00,9.0
20-12-03 22:00,11.6
20-12-03 21:00,18.3
20-12-03 20:00,9.1
20-12-03 19:00,17.6
20-12-03 18:00,17.4
20-12-03 17:00,18.4
20-12-03 16:00,18.6
20-12-03 15:00,16.2
20-12-03 14:00,14.6
20-12-03 13:00,10.4
20-12-03 12:00,8.9
20-12-03 11:00,6.2
20-12-03 10:00,3.4
20-12-03 09:00,3.8
20-12-03 08:00,4.2
20-12-03 07:00,4.5
20-12-03 06:00,5.3
20-12-03 05:00,6.0
20-12-03 04:00,6.5
20-12-03 03:00,6.9
20-12-03 02:00,8.4
20-12-03 01:00,9.2
20-12-03 00:00,15.3
19-12-03 23:00,22.0
19-12-03 22:00,35.2
19-12-03 21:00,40.0
19-12-03 20:00,39.1
19-12-03 19:00,36.4
19-12-03 18:00,37.7
19-12-03 17:00,36.0
19-12-03 16:00,41.1
19-12-03 15:00,39.3
19-12-03 14:00,40.2
19-12-03 13:00,50.9
19-12-03 12:00,43.8
19-12-03 11:00,40.4
19-12-03 10:00,36.1
19-12-03 09:00,26.9
19-12-03 08:00,26.4
19-12-03 07:00,30.4
19-12-03 06:00,25.5
19-12-03 05:00,23.3
19-12-03 04:00,24.2
19-12-03 03:00,26.0
19-12-03 02:00,26.8
19-12-03 01:00,25.7
19-12-03 00:00,22.9
18-12-03 23:00,23.8
18-12-03 22:00,24.2
18-12-03 21:00,26.0
18-12-03 20:00,28.0
18-12-03 19:00,25.4
18-12-03 18:00,6.2
18-12-03 17:00,1.6
18-12-03 16:00,1.7
18-12-03 15:00,1.3
18-12-03 14:00,1.6
18-12-03 13:00,1.9
18-12-03 12:00,4.8
18-12-03 11:00,5.6
18-12-03 10:00,5.8
18-12-03 09:00,2.8
18-12-03 08:00,2.8
18-12-03 07:00,4.1
18-12-03 06:00,3.2
18-12-03 05:00,3.1
18-12-03 04:00,3.0
18-12-03 03:00,2.4
18-12-03 02:00,3.0
18-12-03 01:00,4.1
18-12-03 00:00,5.0
17-12-03 23:00,4.9
17-12-03 22:00,4.8
17-12-03 21:00,4.7
17-12-03 20:00,4.1
17-12-03 19:00,3.9
17-12-03 18:00,4.7
17-12-03 17:00,5.5
17-12-03 16:00,6.4
17-12-03 15:00,7.9
17-12-03 14:00,6.1
17-12-03 13:00,5.8
17-12-03 12:00,6.7
17-12-03 11:00,7.3
17-12-03 10:00,7.8
17-12-03 09:00,5.8
17-12-03 08:00,4.8
17-12-03 07:00,4.3
17-12-03 06:00,2.6
17-12-03 05:00,3.7
17-12-03 04:00,2.9
17-12-03 03:00,4.7
17-12-03 02:00,4.5
17-12-03 01:00,3.6
17-12-03 00:00,3.2
16-12-03 23:00,2.0
16-12-03 22:00,1.6
16-12-03 21:00,1.6
16-12-03 20:00,2.0
16-12-03 19:00,2.3
16-12-03 18:00,3.9
16-12-03 17:00,6.4
16-12-03 16:00,5.2
16-12-03 15:00,3.2
16-12-03 14:00,1.4
16-12-03 13:00,1.1
16-12-03 12:00,1.2
16-12-03 11:00,1.2
16-12-03 10:00,1.1
16-12-03 09:00,1.0
16-12-03 08:00,1.0
16-12-03 07:00,1.0
16-12-03 06:00,1.0
16-12-03 05:00,1.0
16-12-03 04:00,1.0
16-12-03 03:00,1.0
16-12-03 02:00,1.0
16-12-03 01:00,1.0
16-12-03 00:00,1.0
15-12-03 23:00,1.0
15-12-03 22:00,1.0
15-12-03 21:00,1.0
15-12-03 20:00,1.0
15-12-03 19:00,1.0
15-12-03 18:00,1.3
15-12-03 17:00,1.0
15-12-03 16:00,1.0
15-12-03 15:00,1.0
15-12-03 14:00,1.3
15-12-03 13:00,
15-12-03 12:00,
15-12-03 11:00,
15-12-03 10:00,
15-12-03 09:00,
15-12-03 08:00,
15-12-03 07:00,1.0
15-12-03 06:00,1.0
15-12-03 05:00,1.0
15-12-03 04:00,1.0
15-12-03 03:00,1.0
15-12-03 02:00,1.0
15-12-03 01:00,1.0
15-12-03 00:00,1.0
14-12-03 23:00,1.0
14-12-03 22:00,1.1
14-12-03 21:00,1.7
14-12-03 20:00,1.6
14-12-03 19:00,1.6
14-12-03 18:00,1.0
14-12-03 17:00,1.3
14-12-03 16:00,1.0
14-12-03 15:00,1.0
14-12-03 14:00,1.3
14-12-03 13:00,1.1
14-12-03 12:00,2.2
14-12-03 11:00,1.8
14-12-03 10:00,1.0
14-12-03 09:00,1.0
14-12-03 08:00,1.0
14-12-03 07:00,1.0
14-12-03 06:00,1.0
14-12-03 05:00,1.1
14-12-03 04:00,1.0
14-12-03 03:00,1.0
14-12-03 02:00,1.0
14-12-03 01:00,1.0
14-12-03 00:00,1.3
13-12-03 23:00,1.2
13-12-03 22:00,1.8
13-12-03 21:00,2.2
13-12-03 20:00,1.6
13-12-03 19:00,1.6
13-12-03 18:00,1.5
13-12-03 17:00,1.6
13-12-03 16:00,2.0
13-12-03 15:00,2.0
13-12-03 14:00,2.1
13-12-03 13:00,4.3
13-12-03 12:00,8.5
13-12-03 11:00,10.6
13-12-03 10:00,10.5
13-12-03 09:00,9.6
13-12-03 08:00,11.4
13-12-03 07:00,12.7
13-12-03 06:00,10.1
13-12-03 05:00,10.3
13-12-03 04:00,11.7
13-12-03 03:00,11.5
13-12-03 02:00,11.4
13-12-03 01:00,8.7
13-12-03 00:00,4.4
12-12-03 23:00,3.8
12-12-03 22:00,4.2
12-12-03 21:00,6.6
12-12-03 20:00,4.0
12-12-03 19:00,4.0
12-12-03 18:00,3.2
12-12-03 17:00,2.3
12-12-03 16:00,2.4
12-12-03 15:00,1.8
12-12-03 14:00,2.3
12-12-03 13:00,2.8
12-12-03 12:00,1.9
12-12-03 11:00,2.1
12-12-03 10:00,3.3
12-12-03 09:00,4.2
12-12-03 08:00,4.3
12-12-03 07:00,3.7
12-12-03 06:00,4.6
12-12-03 05:00,2.8
12-12-03 04:00,7.2
12-12-03 03:00,23.3
12-12-03 02:00,30.4
12-12-03 01:00,22.0
12-12-03 00:00,22.0
11-12-03 23:00,28.0
11-12-03 22:00,29.8
11-12-03 21:00,27.5
11-12-03 20:00,23.1
11-12-03 19:00,25.6
11-12-03 18:00,32.4
11-12-03 17:00,40.2
11-12-03 16:00,45.0
11-12-03 15:00,44.6
11-12-03 14:00,33.5
11-12-03 13:00,31.3
11-12-03 12:00,36.1
11-12-03 11:00,31.3
11-12-03 10:00,29.2
11-12-03 09:00,27.2
11-12-03 08:00,24.3
11-12-03 07:00,23.3
11-12-03 06:00,23.5
11-12-03 05:00,24.4
11-12-03 04:00,23.2
11-12-03 03:00,23.3
11-12-03 02:00,22.7
11-12-03 01:00,25.0
11-12-03 00:00,26.2
10-12-03 23:00,26.7
10-12-03 22:00,27.0
10-12-03 21:00,28.3
10-12-03 20:00,25.3
10-12-03 19:00,23.4
10-12-03 18:00,22.9
10-12-03 17:00,22.5
10-12-03 16:00,20.8
10-12-03 15:00,18.6
10-12-03 14:00,19.4
10-12-03 13:00,19.2
10-12-03 12:00,18.9
10-12-03 11:00,17.9
10-12-03 10:00,15.1
10-12-03 09:00,15.6
10-12-03 08:00,18.1
10-12-03 07:00,17.8
10-12-03 06:00,16.3
10-12-03 05:00,16.5
10-12-03 04:00,18.6
10-12-03 03:00,19.5
10-12-03 02:00,16.4
10-12-03 01:00,20.5
10-12-03 00:00,21.9
09-12-03 23:00,22.6
09-12-03 22:00,20.5
09-12-03 21:00,21.0
09-12-03 20:00,21.1
09-12-03 19:00,24.3
09-12-03 18:00,26.3
09-12-03 17:00,29.6
09-12-03 16:00,25.2
09-12-03 15:00,28.1
09-12-03 14:00,31.9
09-12-03 13:00,38.1
09-12-03 12:00,44.9
09-12-03 11:00,42.8
09-12-03 10:00,36.6
09-12-03 09:00,31.3
09-12-03 08:00,29.8
09-12-03 07:00,29.3
09-12-03 06:00,35.0
09-12-03 05:00,38.9
09-12-03 04:00,39.9
09-12-03 03:00,39.8
09-12-03 02:00,40.3
09-12-03 01:00,42.5
09-12-03 00:00,52.7
08-12-03 23:00,42.6
08-12-03 22:00,21.6
08-12-03 21:00,8.7
08-12-03 20:00,9.4
08-12-03 19:00,8.6
08-12-03 18:00,8.2
08-12-03 17:00,5.2
08-12-03 16:00,4.5
08-12-03 15:00,7.4
08-12-03 14:00,8.1
08-12-03 13:00,7.5
08-12-03 12:00,6.9
08-12-03 11:00,9.6
08-12-03 10:00,8.8
08-12-03 09:00,9.3
08-12-03 08:00,5.1
08-12-03 07:00,6.2
08-12-03 06:00,5.5
08-12-03 05:00,5.2
08-12-03 04:00,5.8
08-12-03 03:00,3.1
08-12-03 02:00,3.9
08-12-03 01:00,4.4
08-12-03 00:00,1.6
07-12-03 23:00,2.6
07-12-03 22:00,3.9
07-12-03 21:00,3.0
07-12-03 20:00,2.4
07-12-03 19:00,1.9
07-12-03 18:00,1.5
07-12-03 17:00,1.6
07-12-03 16:00,2.7
07-12-03 15:00,2.7
07-12-03 14:00,2.2
07-12-03 13:00,3.4
07-12-03 12:00,3.2
07-12-03 11:00,2.7
07-12-03 10:00,2.1
07-12-03 09:00,1.5
07-12-03 08:00,1.0
07-12-03 07:00,1.1
07-12-03 06:00,1.2
07-12-03 05:00,1.0
07-12-03 04:00,1.0
07-12-03 03:00,1.0
07-12-03 02:00,1.0
07-12-03 01:00,1.0
07-12-03 00:00,1.0
06-12-03 23:00,1.0
06-12-03 22:00,1.0
06-12-03 21:00,1.0
06-12-03 20:00,1.0
06-12-03 19:00,1.0
06-12-03 18:00,1.0
06-12-03 17:00,1.0
06-12-03 16:00,1.0
06-12-03 15:00,1.0
06-12-03 14:00,1.0
06-12-03 13:00,1.0
06-12-03 12:00,1.0
06-12-03 11:00,1.0
06-12-03 10:00,1.0
06-12-03 09:00,1.0
06-12-03 08:00,1.6
06-12-03 07:00,1.9
06-12-03 06:00,1.2
06-12-03 05:00,1.0
06-12-03 04:00,1.0
06-12-03 03:00,1.3
06-12-03 02:00,1.0
06-12-03 01:00,1.0
06-12-03 00:00,1.0
05-12-03 23:00,3.1
05-12-03 22:00,3.5
05-12-03 21:00,2.6
05-12-03 20:00,2.3
05-12-03 19:00,1.8
05-12-03 18:00,1.7
05-12-03 17:00,2.9
05-12-03 16:00,5.6
05-12-03 15:00,9.1
05-12-03 14:00,6.8
05-12-03 13:00,5.0
05-12-03 12:00,4.5
05-12-03 11:00,1.7
05-12-03 10:00,1.5
05-12-03 09:00,1.6
05-12-03 08:00,1.7
05-12-03 07:00,3.1
05-12-03 06:00,8.4
05-12-03 05:00,13.9
05-12-03 04:00,10.5
05-12-03 03:00,9.7
05-12-03 02:00,11.6
05-12-03 01:00,8.1
05-12-03 00:00,6.5
04-12-03 23:00,5.3
04-12-03 22:00,5.3
04-12-03 21:00,5.5
04-12-03 20:00,6.4
04-12-03 19:00,10.7
04-12-03 18:00,7.8
04-12-03 17:00,7.0
04-12-03 16:00,6.3
04-12-03 15:00,7.1
04-12-03 14:00,8.1
04-12-03 13:00,7.2
04-12-03 12:00,11.5
04-12-03 11:00,13.9
04-12-03 10:00,10.5
04-12-03 09:00,5.2
04-12-03 08:00,3.3
04-12-03 07:00,2.6
04-12-03 06:00,1.3
04-12-03 05:00,1.1
04-12-03 04:00,1.0
04-12-03 03:00,1.3
04-12-03 02:00,1.4
04-12-03 01:00,1.7
04-12-03 00:00,5.5
03-12-03 23:00,6.9
03-12-03 22:00,7.9
03-12-03 21:00,8.8
03-12-03 20:00,11.2
03-12-03 19:00,11.3
03-12-03 18:00,16.0
03-12-03 17:00,14.2
03-12-03 16:00,12.6
03-12-03 15:00,13.5
03-12-03 14:00,13.8
03-12-03 13:00,13.4
03-12-03 12:00,12.3
03-12-03 11:00,12.2
03-12-03 10:00,13.1
03-12-03 09:00,14.1
03-12-03 08:00,11.7
03-12-03 07:00,9.5
03-12-03 06:00,10.7
03-12-03 05:00,10.2
03-12-03 04:00,11.3
03-12-03 03:00,11.7
03-12-03 02:00,10.5
03-12-03 01:00,9.5
03-12-03 00:00,9.8
02-12-03 23:00,9.5
02-12-03 22:00,9.8
02-12-03 21:00,10.8
02-12-03 20:00,9.5
02-12-03 19:00,9.5
02-12-03 18:00,8.8
02-12-03 17:00,9.5
02-12-03 16:00,12.1
02-12-03 15:00,12.4
02-12-03 14:00,18.3
02-12-03 13:00,18.0
02-12-03 12:00,18.4
02-12-03 11:00,15.4
02-12-03 10:00,11.1
02-12-03 09:00,10.2
02-12-03 08:00,9.0
02-12-03 07:00,8.9
02-12-03 06:00,7.9
02-12-03 05:00,9.5
02-12-03 04:00,10.4
02-12-03 03:00,10.8
02-12-03 02:00,9.8
02-12-03 01:00,7.5
02-12-03 00:00,7.2
01-12-03 23:00,6.5
01-12-03 22:00,7.1
01-12-03 21:00,8.7
01-12-03 20:00,7.9
01-12-03 19:00,7.2
01-12-03 18:00,5.8
01-12-03 17:00,3.5
01-12-03 16:00,3.4
01-12-03 15:00,3.4
01-12-03 14:00,5.2
01-12-03 13:00,7.2
01-12-03 12:00,11.1
01-12-03 11:00,20.7
01-12-03 10:00,15.8
01-12-03 09:00,22.6
01-12-03 08:00,19.7
01-12-03 07:00,9.5
01-12-03 06:00,11.0
01-12-03 05:00,7.4
01-12-03 04:00,5.8
01-12-03 03:00,7.0
01-12-03 02:00,6.7
01-12-03 01:00,6.0

