Datum Zeit,Borna NO2
,µg/m³
01-01-04 00:00,11
31-12-03 23:00,13
31-12-03 22:00,13
31-12-03 21:00,12
31-12-03 20:00,12
31-12-03 19:00,25
31-12-03 18:00,22
31-12-03 17:00,20
31-12-03 16:00,19
31-12-03 15:00,16
31-12-03 14:00,17
31-12-03 13:00,20
31-12-03 12:00,24
31-12-03 11:00,29
31-12-03 10:00,28
31-12-03 09:00,22
31-12-03 08:00,18
31-12-03 07:00,17
31-12-03 06:00,18
31-12-03 05:00,16
31-12-03 04:00,15
31-12-03 03:00,19
31-12-03 02:00,17
31-12-03 01:00,20
31-12-03 00:00,30
30-12-03 23:00,25
30-12-03 22:00,31
30-12-03 21:00,30
30-12-03 20:00,34
30-12-03 19:00,43
30-12-03 18:00,39
30-12-03 17:00,44
30-12-03 16:00,49
30-12-03 15:00,39
30-12-03 14:00,36
30-12-03 13:00,32
30-12-03 12:00,34
30-12-03 11:00,56
30-12-03 10:00,50
30-12-03 09:00,49
30-12-03 08:00,32
30-12-03 07:00,34
30-12-03 06:00,37
30-12-03 05:00,35
30-12-03 04:00,31
30-12-03 03:00,29
30-12-03 02:00,36
30-12-03 01:00,33
30-12-03 00:00,40
29-12-03 23:00,44
29-12-03 22:00,53
29-12-03 21:00,51
29-12-03 20:00,64
29-12-03 19:00,57
29-12-03 18:00,60
29-12-03 17:00,57
29-12-03 16:00,51
29-12-03 15:00,47
29-12-03 14:00,44
29-12-03 13:00,41
29-12-03 12:00,47
29-12-03 11:00,42
29-12-03 10:00,41
29-12-03 09:00,59
29-12-03 08:00,52
29-12-03 07:00,39
29-12-03 06:00,48
29-12-03 05:00,34
29-12-03 04:00,28
29-12-03 03:00,17
29-12-03 02:00,9
29-12-03 01:00,10
29-12-03 00:00,18
28-12-03 23:00,21
28-12-03 22:00,24
28-12-03 21:00,23
28-12-03 20:00,28
28-12-03 19:00,32
28-12-03 18:00,36
28-12-03 17:00,37
28-12-03 16:00,32
28-12-03 15:00,26
28-12-03 14:00,26
28-12-03 13:00,42
28-12-03 12:00,34
28-12-03 11:00,38
28-12-03 10:00,24
28-12-03 09:00,14
28-12-03 08:00,13
28-12-03 07:00,15
28-12-03 06:00,13
28-12-03 05:00,16
28-12-03 04:00,16
28-12-03 03:00,15
28-12-03 02:00,25
28-12-03 01:00,25
28-12-03 00:00,26
27-12-03 23:00,31
27-12-03 22:00,33
27-12-03 21:00,27
27-12-03 20:00,36
27-12-03 19:00,33
27-12-03 18:00,32
27-12-03 17:00,33
27-12-03 16:00,31
27-12-03 15:00,25
27-12-03 14:00,25
27-12-03 13:00,25
27-12-03 12:00,27
27-12-03 11:00,33
27-12-03 10:00,29
27-12-03 09:00,31
27-12-03 08:00,21
27-12-03 07:00,21
27-12-03 06:00,19
27-12-03 05:00,21
27-12-03 04:00,16
27-12-03 03:00,16
27-12-03 02:00,11
27-12-03 01:00,12
27-12-03 00:00,14
26-12-03 23:00,17
26-12-03 22:00,20
26-12-03 21:00,25
26-12-03 20:00,29
26-12-03 19:00,28
26-12-03 18:00,24
26-12-03 17:00,28
26-12-03 16:00,25
26-12-03 15:00,23
26-12-03 14:00,18
26-12-03 13:00,18
26-12-03 12:00,28
26-12-03 11:00,24
26-12-03 10:00,18
26-12-03 09:00,18
26-12-03 08:00,15
26-12-03 07:00,14
26-12-03 06:00,14
26-12-03 05:00,15
26-12-03 04:00,17
26-12-03 03:00,18
26-12-03 02:00,16
26-12-03 01:00,15
26-12-03 00:00,17
25-12-03 23:00,22
25-12-03 22:00,19
25-12-03 21:00,22
25-12-03 20:00,24
25-12-03 19:00,26
25-12-03 18:00,21
25-12-03 17:00,23
25-12-03 16:00,22
25-12-03 15:00,21
25-12-03 14:00,18
25-12-03 13:00,25
25-12-03 12:00,24
25-12-03 11:00,17
25-12-03 10:00,13
25-12-03 09:00,9
25-12-03 08:00,11
25-12-03 07:00,8
25-12-03 06:00,11
25-12-03 05:00,8
25-12-03 04:00,7
25-12-03 03:00,9
25-12-03 02:00,9
25-12-03 01:00,11
25-12-03 00:00,12
24-12-03 23:00,16
24-12-03 22:00,17
24-12-03 21:00,19
24-12-03 20:00,20
24-12-03 19:00,23
24-12-03 18:00,30
24-12-03 17:00,35
24-12-03 16:00,32
24-12-03 15:00,28
24-12-03 14:00,25
24-12-03 13:00,25
24-12-03 12:00,32
24-12-03 11:00,39
24-12-03 10:00,45
24-12-03 09:00,51
24-12-03 08:00,38
24-12-03 07:00,35
24-12-03 06:00,29
24-12-03 05:00,29
24-12-03 04:00,26
24-12-03 03:00,19
24-12-03 02:00,19
24-12-03 01:00,23
24-12-03 00:00,27
23-12-03 23:00,30
23-12-03 22:00,40
23-12-03 21:00,43
23-12-03 20:00,55
23-12-03 19:00,55
23-12-03 18:00,61
23-12-03 17:00,65
23-12-03 16:00,68
23-12-03 15:00,63
23-12-03 14:00,58
23-12-03 13:00,52
23-12-03 12:00,56
23-12-03 11:00,57
23-12-03 10:00,61
23-12-03 09:00,64
23-12-03 08:00,59
23-12-03 07:00,57
23-12-03 06:00,61
23-12-03 05:00,46
23-12-03 04:00,36
23-12-03 03:00,14
23-12-03 02:00,12
23-12-03 01:00,13
23-12-03 00:00,12
22-12-03 23:00,9
22-12-03 22:00,15
22-12-03 21:00,10
22-12-03 20:00,17
22-12-03 19:00,17
22-12-03 18:00,15
22-12-03 17:00,15
22-12-03 16:00,12
22-12-03 15:00,13
22-12-03 14:00,14
22-12-03 13:00,24
22-12-03 12:00,42
22-12-03 11:00,47
22-12-03 10:00,47
22-12-03 09:00,45
22-12-03 08:00,42
22-12-03 07:00,52
22-12-03 06:00,28
22-12-03 05:00,18
22-12-03 04:00,14
22-12-03 03:00,10
22-12-03 02:00,9
22-12-03 01:00,9
22-12-03 00:00,8
21-12-03 23:00,10
21-12-03 22:00,10
21-12-03 21:00,10
21-12-03 20:00,11
21-12-03 19:00,15
21-12-03 18:00,13
21-12-03 17:00,12
21-12-03 16:00,13
21-12-03 15:00,13
21-12-03 14:00,10
21-12-03 13:00,10
21-12-03 12:00,13
21-12-03 11:00,11
21-12-03 10:00,11
21-12-03 09:00,10
21-12-03 08:00,9
21-12-03 07:00,7
21-12-03 06:00,9
21-12-03 05:00,9
21-12-03 04:00,12
21-12-03 03:00,12
21-12-03 02:00,13
21-12-03 01:00,15
21-12-03 00:00,20
20-12-03 23:00,23
20-12-03 22:00,29
20-12-03 21:00,33
20-12-03 20:00,32
20-12-03 19:00,30
20-12-03 18:00,35
20-12-03 17:00,42
20-12-03 16:00,40
20-12-03 15:00,42
20-12-03 14:00,44
20-12-03 13:00,44
20-12-03 12:00,45
20-12-03 11:00,46
20-12-03 10:00,48
20-12-03 09:00,49
20-12-03 08:00,47
20-12-03 07:00,44
20-12-03 06:00,42
20-12-03 05:00,40
20-12-03 04:00,38
20-12-03 03:00,37
20-12-03 02:00,34
20-12-03 01:00,34
20-12-03 00:00,34
19-12-03 23:00,41
19-12-03 22:00,41
19-12-03 21:00,42
19-12-03 20:00,46
19-12-03 19:00,54
19-12-03 18:00,53
19-12-03 17:00,57
19-12-03 16:00,58
19-12-03 15:00,59
19-12-03 14:00,54
19-12-03 13:00,49
19-12-03 12:00,49
19-12-03 11:00,53
19-12-03 10:00,73
19-12-03 09:00,90
19-12-03 08:00,89
19-12-03 07:00,73
19-12-03 06:00,57
19-12-03 05:00,44
19-12-03 04:00,40
19-12-03 03:00,34
19-12-03 02:00,31
19-12-03 01:00,35
19-12-03 00:00,40
18-12-03 23:00,45
18-12-03 22:00,50
18-12-03 21:00,54
18-12-03 20:00,56
18-12-03 19:00,59
18-12-03 18:00,68
18-12-03 17:00,83
18-12-03 16:00,71
18-12-03 15:00,61
18-12-03 14:00,53
18-12-03 13:00,45
18-12-03 12:00,48
18-12-03 11:00,53
18-12-03 10:00,56
18-12-03 09:00,59
18-12-03 08:00,60
18-12-03 07:00,56
18-12-03 06:00,45
18-12-03 05:00,36
18-12-03 04:00,35
18-12-03 03:00,25
18-12-03 02:00,23
18-12-03 01:00,32
18-12-03 00:00,38
17-12-03 23:00,41
17-12-03 22:00,40
17-12-03 21:00,46
17-12-03 20:00,50
17-12-03 19:00,57
17-12-03 18:00,65
17-12-03 17:00,75
17-12-03 16:00,61
17-12-03 15:00,
17-12-03 14:00,
17-12-03 13:00,51
17-12-03 12:00,54
17-12-03 11:00,61
17-12-03 10:00,66
17-12-03 09:00,73
17-12-03 08:00,72
17-12-03 07:00,42
17-12-03 06:00,39
17-12-03 05:00,38
17-12-03 04:00,31
17-12-03 03:00,17
17-12-03 02:00,18
17-12-03 01:00,18
17-12-03 00:00,16
16-12-03 23:00,24
16-12-03 22:00,26
16-12-03 21:00,32
16-12-03 20:00,31
16-12-03 19:00,27
16-12-03 18:00,26
16-12-03 17:00,24
16-12-03 16:00,27
16-12-03 15:00,33
16-12-03 14:00,27
16-12-03 13:00,27
16-12-03 12:00,35
16-12-03 11:00,44
16-12-03 10:00,55
16-12-03 09:00,49
16-12-03 08:00,42
16-12-03 07:00,29
16-12-03 06:00,19
16-12-03 05:00,15
16-12-03 04:00,9
16-12-03 03:00,9
16-12-03 02:00,8
16-12-03 01:00,9
16-12-03 00:00,10
15-12-03 23:00,14
15-12-03 22:00,14
15-12-03 21:00,19
15-12-03 20:00,20
15-12-03 19:00,26
15-12-03 18:00,33
15-12-03 17:00,44
15-12-03 16:00,42
15-12-03 15:00,43
15-12-03 14:00,23
15-12-03 13:00,26
15-12-03 12:00,37
15-12-03 11:00,34
15-12-03 10:00,37
15-12-03 09:00,39
