Datum Zeit,Goerlitz NO
,µg/m³
01-01-04 00:00,1
31-12-03 23:00,3
31-12-03 22:00,3
31-12-03 21:00,2
31-12-03 20:00,12
31-12-03 19:00,2
31-12-03 18:00,6
31-12-03 17:00,4
31-12-03 16:00,2
31-12-03 15:00,1
31-12-03 14:00,5
31-12-03 13:00,3
31-12-03 12:00,4
31-12-03 11:00,4
31-12-03 10:00,3
31-12-03 09:00,1
31-12-03 08:00,2
31-12-03 07:00,1
31-12-03 06:00,2
31-12-03 05:00,1
31-12-03 04:00,2
31-12-03 03:00,2
31-12-03 02:00,3
31-12-03 01:00,2
31-12-03 00:00,1
30-12-03 23:00,1
30-12-03 22:00,2
30-12-03 21:00,2
30-12-03 20:00,1
30-12-03 19:00,1
30-12-03 18:00,1
30-12-03 17:00,1
30-12-03 16:00,1
30-12-03 15:00,1
30-12-03 14:00,1
30-12-03 13:00,
30-12-03 12:00,
30-12-03 11:00,
30-12-03 10:00,1
30-12-03 09:00,1
30-12-03 08:00,1
30-12-03 07:00,1
30-12-03 06:00,4
30-12-03 05:00,29
30-12-03 04:00,34
30-12-03 03:00,32
30-12-03 02:00,43
30-12-03 01:00,79
30-12-03 00:00,53
29-12-03 23:00,65
29-12-03 22:00,69
29-12-03 21:00,68
29-12-03 20:00,74
29-12-03 19:00,107
29-12-03 18:00,97
29-12-03 17:00,115
29-12-03 16:00,131
29-12-03 15:00,98
29-12-03 14:00,112
29-12-03 13:00,87
29-12-03 12:00,100
29-12-03 11:00,107
29-12-03 10:00,89
29-12-03 09:00,51
29-12-03 08:00,42
29-12-03 07:00,25
29-12-03 06:00,17
29-12-03 05:00,6
29-12-03 04:00,6
29-12-03 03:00,4
29-12-03 02:00,6
29-12-03 01:00,8
29-12-03 00:00,17
28-12-03 23:00,16
28-12-03 22:00,14
28-12-03 21:00,19
28-12-03 20:00,15
28-12-03 19:00,22
28-12-03 18:00,19
28-12-03 17:00,21
28-12-03 16:00,24
28-12-03 15:00,29
28-12-03 14:00,26
28-12-03 13:00,23
28-12-03 12:00,25
28-12-03 11:00,21
28-12-03 10:00,13
28-12-03 09:00,6
28-12-03 08:00,7
28-12-03 07:00,10
28-12-03 06:00,8
28-12-03 05:00,12
28-12-03 04:00,15
28-12-03 03:00,24
28-12-03 02:00,17
