Datum Zeit,Zittau-Ost PM10
,µg/m³
31-12-03,39
30-12-03,38
29-12-03,44
28-12-03,42
27-12-03,45
26-12-03,30
25-12-03,26
24-12-03,28
23-12-03,28
22-12-03,
21-12-03,
20-12-03,
19-12-03,
18-12-03,
17-12-03,
16-12-03,
15-12-03,
14-12-03,
13-12-03,
12-12-03,
11-12-03,
10-12-03,
09-12-03,
08-12-03,
07-12-03,
06-12-03,
05-12-03,
04-12-03,
03-12-03,
02-12-03,
01-12-03,

