Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-12-03,33
30-12-03,30
29-12-03,11
28-12-03,37
27-12-03,33
26-12-03,20
25-12-03,32
24-12-03,30
23-12-03,15
22-12-03,7
21-12-03,4
20-12-03,23
19-12-03,26
18-12-03,19
17-12-03,15
16-12-03,13
15-12-03,8
14-12-03,5
13-12-03,8
12-12-03,19
11-12-03,46
10-12-03,29
09-12-03,40
08-12-03,25
07-12-03,10
06-12-03,8
05-12-03,15
04-12-03,32
03-12-03,26
02-12-03,20
01-12-03,17

