Datum Zeit,Dresden-Nord PM10
,µg/m³
31-12-03,41
30-12-03,40
29-12-03,34
28-12-03,48
27-12-03,49
26-12-03,36
25-12-03,53
24-12-03,41
23-12-03,29
22-12-03,14
21-12-03,10
20-12-03,39
19-12-03,37
18-12-03,52
17-12-03,30
16-12-03,21
15-12-03,17
14-12-03,8
13-12-03,19
12-12-03,37
11-12-03,58
10-12-03,38
09-12-03,52
08-12-03,48
07-12-03,21
06-12-03,15
05-12-03,
04-12-03,49
03-12-03,40
02-12-03,30
01-12-03,25

