Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-12-03,
30-12-03,31.89
29-12-03,
28-12-03,15.01
27-12-03,
26-12-03,10.31
25-12-03,
24-12-03,17.17
23-12-03,
22-12-03,8.10
21-12-03,
20-12-03,24.00
19-12-03,
18-12-03,20.42
17-12-03,
16-12-03,11.61
15-12-03,
14-12-03,1.04
13-12-03,
12-12-03,21.68
11-12-03,
10-12-03,32.51
09-12-03,
08-12-03,32.68
07-12-03,
06-12-03,10.88
05-12-03,
04-12-03,28.97
03-12-03,
02-12-03,40.75
01-12-03,

